Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
24,Andre Barrett,22,TOT,38,1,483,45,124,.363,14,52,.269,14,19,.737,11,29,40,69,19,1,27,51,118
24,Andre Barrett,22,HOU,27,0,314,20,69,.290,9,37,.243,7,10,.700,5,14,19,42,14,0,16,35,56
24,Andre Barrett,22,ORL,11,1,169,25,55,.455,5,15,.333,7,9,.778,6,15,21,27,5,1,11,16,62
25,Brent Barry,33,SAS,81,8,1742,194,459,.423,100,280,.357,113,135,.837,29,161,190,178,39,20,64,123,601
26,Jon Barry,35,TOT,69,2,1505,161,368,.438,71,165,.430,62,71,.873,26,133,159,167,60,9,67,95,455
26,Jon Barry,35,ATL,16,0,275,31,77,.403,11,32,.344,10,13,.769,4,17,21,28,14,2,14,28,83
26,Jon Barry,35,HOU,53,2,1230,130,291,.447,60,133,.451,52,58,.897,22,116,138,139,46,7,53,67,372
27,Tony Battie,28,ORL,81,32,1894,163,354,.460,0,6,.000,68,94,.723,109,343,452,42,30,81,81,244,394
28,Shane Battier,26,MEM,80,72,2516,271,613,.442,70,177,.395,180,228,.789,158,255,413,126,91,77,75,201,792
29,Lonny Baxter,26,NOH,4,0,36,3,11,.273,0,0,,0,2,.000,4,4,8,0,0,0,4,10,6
30,Raja Bell,28,UTA,63,32,1790,303,667,.454,54,134,.403,112,150,.747,48,153,201,91,44,8,79,205,772
31,Jonathan Bender,24,IND,7,0,93,16,40,.400,1,5,.200,3,6,.500,5,9,14,4,1,2,10,9,36
32,Travis Best,32,NJN,76,6,1461,190,452,.420,26,85,.306,108,122,.885,19,88,107,143,66,9,67,148,514
33,Mike Bibby,26,SAC,80,80,3084,560,1264,.443,131,364,.360,320,413,.775,77,255,332,541,124,30,203,191,1571
34,Andris Biedrins,18,GSW,30,1,384,45,78,.577,0,1,.000,19,40,.475,47,71,118,12,12,24,12,87,109
35,Chauncey Billups,28,DET,80,80,2866,404,913,.442,165,387,.426,343,382,.898,48,223,271,464,81,9,180,194,1316
36,Steve Blake,24,WAS,44,1,648,61,186,.328,36,93,.387,33,41,.805,18,53,71,69,13,0,39,47,191
37,Mark Blount,29,BOS,82,57,2130,327,618,.529,0,1,.000,117,164,.713,143,254,397,129,33,64,158,229,771
38,Tony Bobbitt,25,LAL,2,0,12,2,5,.400,1,2,.500,0,0,,0,3,3,0,0,0,0,1,5
39,Keith Bogans,24,CHA,74,42,1791,262,688,.381,57,173,.329,133,183,.727,76,150,226,135,68,8,122,167,714
40,Matt Bonner,24,TOR,82,0,1553,247,463,.533,39,92,.424,56,71,.789,108,177,285,48,39,19,40,220,589
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Calvin Booth,28,TOT,51,1,451,49,108,.454,0,1,.000,26,32,.813,29,78,107,8,15,28,16,78,124
41,Calvin Booth,28,DAL,34,1,262,34,79,.430,0,1,.000,14,16,.875,16,42,58,4,11,16,8,55,82
41,Calvin Booth,28,MIL,17,0,189,15,29,.517,0,0,,12,16,.750,13,36,49,4,4,12,8,23,42
42,Carlos Boozer,23,UTA,51,51,1772,361,693,.521,0,1,.000,187,268,.698,141,316,457,144,41,24,137,179,909
43,Curtis Borchardt,24,UTA,67,23,859,74,172,.430,0,0,,52,71,.732,86,138,224,49,10,32,52,160,200
44,Chris Bosh,20,TOR,81,81,3017,473,1005,.471,3,10,.300,412,542,.760,194,524,718,153,76,113,187,226,1361
45,Bruce Bowen,33,SAS,82,82,2627,251,598,.420,102,253,.403,71,112,.634,50,235,285,126,55,39,57,175,675
46,Ryan Bowen,29,HOU,66,6,604,47,111,.423,3,6,.500,14,21,.667,21,55,76,18,23,5,7,61,111
47,Earl Boykins,28,DEN,82,5,2162,340,824,.413,56,166,.337,279,303,.921,37,106,143,372,78,12,121,122,1015
48,Michael Bradley,25,TOT,18,0,119,15,24,.625,0,1,.000,3,8,.375,8,20,28,5,1,2,5,12,33
48,Michael Bradley,25,ORL,8,0,55,3,7,.429,0,0,,0,0,,3,11,14,2,1,2,1,4,6
48,Michael Bradley,25,SAC,8,0,48,8,12,.667,0,0,,2,6,.333,5,6,11,2,0,0,3,8,18
48,Michael Bradley,25,PHI,2,0,16,4,5,.800,0,1,.000,1,2,.500,0,3,3,1,0,0,1,0,9
49,Shawn Bradley,32,DAL,77,14,885,84,186,.452,0,0,,43,63,.683,70,144,214,15,25,63,33,153,211
50,Torraye Braggs,28,HOU,7,0,24,3,7,.429,0,0,,0,0,,7,5,12,0,0,0,2,4,6
51,Elton Brand,25,LAC,81,81,3001,629,1251,.503,0,3,.000,364,484,.752,296,474,770,208,62,169,183,240,1622
52,Jamison Brewer,24,NYK,18,0,185,11,37,.297,3,15,.200,6,13,.462,6,16,22,12,8,1,13,11,31
53,Primoz Brezec,25,CHA,72,72,2276,387,756,.512,0,0,,164,220,.745,226,305,531,86,33,55,106,183,938
54,Damone Brown,25,WAS,14,0,152,23,62,.371,4,11,.364,4,9,.444,10,18,28,14,1,6,15,17,54
55,Devin Brown,26,SAS,67,0,1238,173,409,.423,45,121,.372,103,130,.792,37,139,176,92,39,12,53,83,494
56,Kedrick Brown,23,PHI,8,0,55,2,6,.333,0,3,.000,8,10,.800,1,10,11,4,3,1,5,4,12
57,Kwame Brown,22,WAS,42,14,908,109,237,.460,0,0,,74,129,.574,72,134,206,39,25,15,67,112,292
58,P.J. Brown,35,NOH,82,78,2817,338,758,.446,0,0,,210,243,.864,266,471,737,178,74,50,101,233,886
59,Tierre Brown,25,LAL,76,0,1066,124,348,.356,26,72,.361,59,75,.787,21,72,93,155,32,1,74,59,333
60,Rick Brunson,32,LAC,80,39,1945,166,442,.376,48,130,.369,57,74,.770,23,164,187,410,82,7,125,106,437
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Kobe Bryant,26,LAL,66,66,2689,573,1324,.433,131,387,.339,542,664,.816,95,297,392,398,86,53,270,174,1819
62,Greg Buckner,28,DEN,70,41,1522,160,303,.528,49,121,.405,63,81,.778,66,142,208,133,75,6,49,169,432
63,Rodney Buford,27,NJN,64,17,1313,187,489,.382,34,108,.315,37,45,.822,33,156,189,63,40,4,35,101,445
64,Antonio Burks,24,MEM,24,0,219,28,60,.467,3,11,.273,14,19,.737,1,11,12,28,13,1,12,25,73
65,Caron Butler,24,LAL,77,77,2746,441,991,.445,38,125,.304,275,319,.862,146,304,450,146,110,23,125,213,1195
66,Jackie Butler,19,NYK,3,0,5,4,4,1.000,0,0,,2,2,1.000,0,0,0,0,1,0,1,0,10
67,Rasual Butler,25,MIA,65,15,1203,163,409,.399,57,153,.373,37,48,.771,15,136,151,62,18,29,37,104,420
68,Zarko Cabarkapa,23,TOT,40,0,475,86,177,.486,13,36,.361,53,65,.815,35,67,102,25,10,5,30,59,238
68,Zarko Cabarkapa,23,PHO,3,0,11,4,7,.571,0,0,,1,1,1.000,2,1,3,0,0,0,0,0,9
68,Zarko Cabarkapa,23,GSW,37,0,464,82,170,.482,13,36,.361,52,64,.813,33,66,99,25,10,5,30,59,229
69,Marcus Camby,30,DEN,66,66,2015,279,600,.465,0,4,.000,125,173,.723,131,530,661,152,61,199,103,177,683
70,Elden Campbell,36,TOT,40,1,390,39,123,.317,0,2,.000,42,55,.764,28,65,93,19,8,7,29,57,120
70,Elden Campbell,36,NJN,10,0,50,0,7,.000,0,0,,2,4,.500,3,8,11,3,0,1,1,10,2
70,Elden Campbell,36,DET,30,1,340,39,116,.336,0,2,.000,40,51,.784,25,57,82,16,8,6,28,47,118
71,Brian Cardinal,27,MEM,58,16,1433,160,432,.370,44,125,.352,158,181,.873,63,162,225,114,88,19,83,172,522
72,Geno Carlisle,28,POR,6,0,16,2,3,.667,0,0,,4,6,.667,1,0,1,1,0,0,1,1,8
73,Matt Carroll,24,CHA,25,0,430,70,180,.389,13,39,.333,71,83,.855,13,47,60,17,17,2,25,37,224
74,Anthony Carter,29,MIN,66,12,742,72,177,.407,2,17,.118,35,51,.686,12,57,69,161,35,18,62,88,181
75,Vince Carter,28,TOT,77,76,2828,696,1541,.452,127,313,.406,367,460,.798,106,295,401,327,109,48,168,243,1886
75,Vince Carter,28,TOR,20,20,608,124,302,.411,19,59,.322,50,72,.694,28,38,66,61,25,15,22,56,317
75,Vince Carter,28,NJN,57,56,2220,572,1239,.462,108,254,.425,317,388,.817,78,257,335,266,84,33,146,187,1569
76,Sam Cassell,35,MIN,59,38,1522,319,687,.464,27,103,.262,134,155,.865,25,132,157,301,36,14,109,160,799
77,Kelvin Cato,30,ORL,62,50,1525,160,297,.539,0,0,,112,143,.783,102,314,416,40,55,82,64,170,432
78,Lionel Chalmers,24,LAC,36,0,433,42,125,.336,12,49,.245,15,24,.625,4,27,31,51,13,0,24,30,111
79,Tyson Chandler,22,CHI,80,10,2189,207,419,.494,0,2,.000,226,336,.673,261,514,775,65,69,141,118,268,640
80,Calbert Cheaney,33,GSW,55,5,951,113,265,.426,0,3,.000,24,37,.649,32,92,124,64,17,15,35,95,250
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Josh Childress,21,ATL,80,44,2376,302,642,.470,13,56,.232,190,231,.823,195,287,482,151,74,35,106,184,807
82,Doug Christie,34,TOT,52,44,1525,130,332,.392,15,62,.242,70,78,.897,38,139,177,199,80,18,104,106,345
82,Doug Christie,34,SAC,31,31,996,83,204,.407,10,39,.256,50,56,.893,29,94,123,153,43,13,68,61,226
82,Doug Christie,34,ORL,21,13,529,47,128,.367,5,23,.217,20,22,.909,9,45,54,46,37,5,36,45,119
83,Speedy Claxton,26,TOT,62,47,1866,257,611,.421,11,61,.180,187,254,.736,37,147,184,374,109,8,119,184,712
83,Speedy Claxton,26,GSW,46,44,1501,216,501,.431,10,52,.192,162,213,.761,32,121,153,286,87,6,92,154,604
83,Speedy Claxton,26,NOH,16,3,365,41,110,.373,1,9,.111,25,41,.610,5,26,31,88,22,2,27,30,108
84,Mateen Cleaves,27,SEA,14,0,65,5,14,.357,0,2,.000,3,4,.750,2,4,6,7,2,0,2,2,13
85,Derrick Coleman,37,DET,5,0,50,3,14,.214,0,2,.000,3,3,1.000,3,12,15,0,0,0,2,6,9
86,Jason Collier,27,ATL,70,44,942,174,376,.463,6,14,.429,48,71,.676,84,100,184,18,15,13,63,147,402
87,Jarron Collins,26,UTA,50,38,961,65,157,.414,0,1,.000,83,119,.697,57,107,164,61,11,6,34,146,213
88,Jason Collins,26,NJN,80,80,2542,186,451,.412,2,6,.333,137,209,.656,153,335,488,105,71,71,91,322,511
89,Nick Collison,24,SEA,82,4,1396,190,354,.537,0,3,.000,83,118,.703,156,220,376,32,34,50,62,252,463
90,Brian Cook,24,LAL,72,0,1087,176,422,.417,78,199,.392,28,37,.757,63,153,216,35,23,26,29,139,458
91,Omar Cook,23,TOR,5,0,74,10,24,.417,0,4,.000,3,6,.500,2,5,7,22,6,1,6,6,23
92,Jamal Crawford,24,NYK,70,67,2688,437,1097,.398,185,512,.361,182,216,.843,33,170,203,302,92,19,148,135,1241
93,Austin Croshere,29,IND,73,22,1827,188,497,.378,45,174,.259,226,256,.883,103,272,375,98,48,17,104,154,647
94,Eddy Curry,22,CHI,63,60,1808,393,730,.538,0,0,,226,314,.720,116,222,338,37,21,58,163,202,1012
95,Michael Curry,36,IND,18,7,249,13,29,.448,0,0,,4,8,.500,8,19,27,15,5,4,5,39,30
96,Samuel Dalembert,23,PHI,72,60,1785,250,477,.524,0,0,,89,148,.601,187,355,542,35,46,121,114,241,589
97,Erick Dampier,29,DAL,59,56,1609,202,367,.550,0,3,.000,138,228,.605,183,318,501,51,15,80,102,205,542
98,Antonio Daniels,29,SEA,75,2,2026,273,623,.438,49,165,.297,248,304,.816,20,149,169,309,51,3,78,78,843
99,Erik Daniels,22,SAC,21,0,72,6,18,.333,1,2,.500,0,0,,7,11,18,4,2,0,6,7,13
100,Marquis Daniels,24,DAL,60,17,1412,220,504,.437,7,35,.200,98,133,.737,87,129,216,128,83,14,86,124,545
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Antonio Davis,36,CHI,72,62,1843,193,419,.461,0,0,,115,152,.757,152,276,428,80,27,41,96,147,501
102,Baron Davis,25,TOT,46,32,1581,291,752,.387,118,354,.333,185,243,.761,32,143,175,362,81,14,131,126,885
102,Baron Davis,25,NOH,18,13,593,111,303,.366,44,137,.321,74,96,.771,16,51,67,129,31,4,38,52,340
102,Baron Davis,25,GSW,28,19,988,180,449,.401,74,217,.341,111,147,.755,16,92,108,233,50,10,93,74,545
103,Dale Davis,35,TOT,61,28,1307,112,234,.479,0,0,,60,99,.606,152,223,375,47,32,65,43,162,284
103,Dale Davis,35,GSW,36,3,577,45,109,.413,0,0,,22,38,.579,61,92,153,23,13,32,20,79,112
103,Dale Davis,35,IND,25,25,730,67,125,.536,0,0,,38,61,.623,91,131,222,24,19,33,23,83,172
104,Josh Davis,24,PHI,42,5,328,42,111,.378,19,53,.358,14,17,.824,29,50,79,12,8,4,15,45,117
105,Ricky Davis,25,BOS,82,11,2696,481,1041,.462,61,180,.339,286,351,.815,66,183,249,246,89,27,205,174,1309
106,Andrew DeClercq,31,ORL,8,0,49,4,9,.444,0,0,,1,3,.333,7,3,10,0,2,0,1,14,9
107,Carlos Delfino,22,DET,30,4,459,42,117,.359,9,35,.257,23,40,.575,13,42,55,38,22,6,23,44,116
108,Tony Delk,31,ATL,56,1,1340,246,591,.416,72,202,.356,103,136,.757,28,102,130,104,47,3,54,123,667
109,Luol Deng,19,CHI,61,45,1663,280,645,.434,31,117,.265,120,162,.741,92,230,322,135,48,27,118,98,711
110,Boris Diaw,22,ATL,66,25,1201,124,294,.422,9,50,.180,57,77,.740,54,116,170,149,37,18,87,123,314
111,Dan Dickau,26,TOT,71,46,2090,306,756,.405,85,245,.347,190,228,.833,34,146,180,347,76,4,145,201,887
111,Dan Dickau,26,DAL,4,0,16,1,8,.125,1,3,.333,2,3,.667,0,1,1,1,0,0,1,1,5
111,Dan Dickau,26,NOH,67,46,2074,305,748,.408,84,242,.347,188,225,.836,34,145,179,346,76,4,144,200,882
112,Kaniel Dickens,26,NJN,11,0,61,4,14,.286,3,9,.333,2,2,1.000,3,6,9,1,2,1,2,5,13
113,DeSagana Diop,23,CLE,39,0,306,20,69,.290,0,2,.000,0,5,.000,30,40,70,15,8,27,12,53,40
114,Vlade Divac,36,LAL,15,0,130,13,31,.419,0,0,,8,12,.667,18,14,32,19,4,1,14,25,34
115,Juan Dixon,26,WAS,63,4,1054,186,447,.416,48,147,.327,87,97,.897,32,87,119,111,43,4,68,98,507
116,Michael Doleac,27,MIA,80,8,1175,148,331,.447,0,2,.000,25,41,.610,74,185,259,47,23,22,36,160,321
117,Keyon Dooling,24,MIA,74,0,1184,139,345,.403,19,75,.253,85,109,.780,11,79,90,132,39,11,65,120,382
118,Predrag Drobnjak,29,ATL,71,1,1435,238,543,.438,25,71,.352,96,120,.800,73,165,238,49,42,24,78,138,597
119,Chris Duhon,22,CHI,82,73,2177,172,488,.352,94,265,.355,49,67,.731,23,190,213,398,82,3,119,205,487
120,Tim Duncan,28,SAS,66,66,2203,517,1042,.496,3,9,.333,305,455,.670,202,530,732,179,45,174,127,144,1342
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Mike Dunleavy,24,GSW,79,79,2570,408,905,.451,107,276,.388,134,172,.779,97,338,435,203,79,26,132,198,1057
122,Ronald Dupree,24,DET,47,0,472,61,127,.480,1,2,.500,29,47,.617,34,61,95,24,7,10,22,60,152
123,Ndudi Ebi,20,MIN,2,0,54,11,21,.524,0,1,.000,5,9,.556,6,10,16,1,1,1,3,7,27
124,Corsley Edwards,25,NOH,10,0,110,10,31,.323,0,0,,7,12,.583,12,13,25,3,3,4,2,19,27
125,John Edwards,23,IND,25,1,139,11,30,.367,0,0,,7,14,.500,8,11,19,3,3,4,8,12,29
126,Howard Eisley,32,UTA,74,1,1428,161,405,.398,27,103,.262,66,83,.795,15,75,90,250,45,9,111,156,415
127,Obinna Ekezie,29,ATL,42,31,732,79,182,.434,0,1,.000,72,93,.774,69,110,179,11,22,12,45,129,230
128,Francisco Elson,28,DEN,67,11,939,101,216,.468,1,3,.333,45,79,.570,61,140,201,34,34,41,40,129,248
129,Melvin Ely,26,CHA,79,17,1649,227,526,.432,0,0,,122,212,.575,142,184,326,76,32,69,115,199,576
130,Andre Emmett,22,MEM,8,0,28,2,6,.333,0,0,,3,5,.600,0,2,2,0,0,0,1,4,7
131,Maurice Evans,26,SAC,65,11,1233,165,373,.442,27,82,.329,59,78,.756,88,113,201,45,37,8,34,104,416
132,Reggie Evans,24,SEA,79,79,1881,131,275,.476,0,2,.000,125,234,.534,254,482,736,58,58,15,104,202,387
133,Michael Finley,31,DAL,64,64,2358,387,907,.427,116,285,.407,113,136,.831,45,217,262,169,48,18,60,123,1003
134,Derek Fisher,30,GSW,74,32,2222,297,755,.393,108,291,.371,175,203,.862,38,180,218,301,76,4,129,176,877
135,Marcus Fizer,26,MIL,54,0,903,133,292,.455,0,6,.000,70,103,.680,29,146,175,64,25,13,63,96,336
136,Luis Flores,23,TOT,16,0,77,14,29,.483,5,10,.500,2,2,1.000,1,2,3,11,2,0,11,9,35
136,Luis Flores,23,GSW,15,0,73,13,27,.481,4,9,.444,2,2,1.000,0,2,2,11,2,0,11,9,32
136,Luis Flores,23,DEN,1,0,4,1,2,.500,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3
137,Danny Fortson,28,SEA,62,0,1047,118,226,.522,0,0,,227,258,.880,157,191,348,8,15,7,91,265,463
138,Jeff Foster,28,IND,61,43,1594,168,324,.519,0,5,.000,90,142,.634,205,345,550,43,46,12,55,186,426
139,Tremaine Fowlkes,28,IND,8,0,56,9,17,.529,1,3,.333,0,2,.000,3,5,8,0,2,0,5,7,19
140,Adonal Foyle,29,GSW,78,50,1700,156,311,.502,0,0,,40,72,.556,165,264,429,56,26,159,58,201,352
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Richie Frahm,27,POR,43,0,499,56,140,.400,31,80,.388,21,25,.840,17,44,61,30,15,4,14,35,164
142,Steve Francis,27,ORL,78,78,2978,563,1330,.423,38,127,.299,499,606,.823,126,324,450,547,112,28,317,273,1663
143,Matt Freije,23,NOH,23,11,441,37,127,.291,14,54,.259,5,8,.625,16,45,61,20,13,2,17,40,93
144,Lawrence Funderburke,34,CHI,2,0,21,3,6,.500,0,0,,3,5,.600,1,2,3,0,0,0,0,2,9
145,Dan Gadzuric,26,MIL,81,81,1783,243,451,.539,0,0,,107,199,.538,261,413,674,30,47,106,81,224,593
146,Reece Gaines,24,TOT,21,0,187,17,50,.340,4,14,.286,3,4,.750,1,13,14,7,5,1,7,17,41
146,Reece Gaines,24,HOU,10,0,108,10,27,.370,3,12,.250,3,4,.750,0,11,11,3,3,0,4,12,26
146,Reece Gaines,24,MIL,11,0,79,7,23,.304,1,2,.500,0,0,,1,2,3,4,2,1,3,5,15
147,Alex Garcia,24,NOH,8,3,146,18,52,.346,5,18,.278,3,4,.750,7,8,15,18,4,1,8,15,44
148,Kevin Garnett,28,MIN,82,82,3121,683,1360,.502,6,25,.240,445,549,.811,247,861,1108,466,121,112,222,207,1817
149,Pat Garrity,28,ORL,71,0,955,123,306,.402,49,147,.333,29,33,.879,21,103,124,30,19,9,30,107,324
150,Pau Gasol,24,MEM,56,53,1790,357,695,.514,1,6,.167,282,367,.768,130,280,410,135,37,93,137,146,997
151,Devean George,27,LAL,15,3,306,37,104,.356,21,58,.362,15,20,.750,13,40,53,14,8,2,12,32,110
152,Eddie Gill,26,IND,73,3,1021,81,242,.335,36,117,.308,71,81,.877,16,96,112,83,59,5,60,105,269
153,Kendall Gill,36,MIL,14,0,284,32,80,.400,3,9,.333,18,20,.900,11,26,37,27,14,4,9,37,85
154,Manu Ginobili,27,SAS,74,74,2193,367,780,.471,97,258,.376,355,442,.803,75,254,329,288,119,27,172,190,1186
155,Gordan Giricek,27,UTA,81,44,1660,283,632,.448,38,105,.362,111,137,.810,25,157,182,137,46,11,90,155,715
156,Dion Glover,26,SAS,7,0,68,8,22,.364,1,8,.125,8,10,.800,3,8,11,4,3,3,2,9,25
157,Anthony Goldwire,33,TOT,33,2,537,57,136,.419,32,80,.400,26,31,.839,10,49,59,78,15,0,15,32,172
157,Anthony Goldwire,33,DET,9,0,55,4,15,.267,3,9,.333,7,8,.875,1,7,8,0,0,0,1,5,18
157,Anthony Goldwire,33,MIL,24,2,482,53,121,.438,29,71,.408,19,23,.826,9,42,51,78,15,0,14,27,154
158,Drew Gooden,23,CLE,82,80,2523,464,943,.492,5,28,.179,251,310,.810,207,546,753,130,77,76,133,233,1184
159,Ben Gordon,21,CHI,82,3,2002,434,1056,.411,134,331,.405,233,270,.863,55,160,215,164,53,10,186,224,1235
160,Brian Grant,32,LAL,69,8,1136,103,209,.493,0,0,,57,79,.722,101,156,257,34,23,23,43,175,263
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Willie Green,23,PHI,57,21,1066,155,423,.366,30,105,.286,97,125,.776,22,111,133,100,34,6,75,121,437
162,Adrian Griffin,30,CHI,69,1,667,58,161,.360,2,9,.222,33,44,.750,52,94,146,53,43,4,30,78,151
163,Eddie Griffin,22,MIN,70,0,1492,202,522,.387,67,204,.328,56,78,.718,128,325,453,53,23,118,55,120,527
164,Tom Gugliotta,35,TOT,47,9,966,99,241,.411,8,26,.308,33,43,.767,56,135,191,68,41,17,57,104,239
164,Tom Gugliotta,35,BOS,20,0,218,11,37,.297,0,0,,4,6,.667,15,28,43,12,9,4,9,23,26
164,Tom Gugliotta,35,ATL,27,9,748,88,204,.431,8,26,.308,29,37,.784,41,107,148,56,32,13,48,81,213
165,Marcus Haislip,24,IND,9,0,106,13,38,.342,0,1,.000,6,11,.545,5,10,15,3,2,2,6,15,32
166,Darvin Ham,31,DET,47,0,275,17,37,.459,0,0,,12,31,.387,19,16,35,5,6,7,8,39,46
