Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15,Chucky Atkins,29,BOS,24,24,793,104,249,.418,39,111,.351,42,54,.778,3,42,45,128,26,1,44,42,289
16,Stacey Augmon,35,NOH,69,24,1416,143,347,.412,1,7,.143,110,139,.791,52,122,174,85,55,15,76,114,397
17,Vin Baker,32,TOT,54,33,1313,208,432,.481,1,3,.333,114,157,.726,112,168,280,66,29,32,77,160,531
17,Vin Baker,32,BOS,37,33,1000,168,333,.505,0,1,.000,82,112,.732,76,134,210,54,22,23,52,98,418
17,Vin Baker,32,NYK,17,0,313,40,99,.404,1,2,.500,32,45,.711,36,34,70,12,7,9,25,62,113
18,Marcus Banks,22,BOS,81,2,1385,177,442,.400,27,86,.314,99,131,.756,30,103,133,175,88,13,125,171,480
19,Leandro Barbosa,21,PHO,70,46,1500,210,470,.447,83,210,.395,47,61,.770,23,100,123,165,93,7,120,184,550
20,Matt Barnes,23,LAC,38,9,724,63,138,.457,2,13,.154,43,61,.705,53,98,151,48,27,3,44,76,171
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Dana Barros,36,BOS,1,0,11,2,3,.667,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,6
22,Brent Barry,32,SEA,59,53,1803,215,427,.504,114,252,.452,91,110,.827,21,183,204,342,85,16,139,121,635
23,Jon Barry,34,DEN,57,9,1101,120,297,.404,51,138,.370,60,71,.845,25,98,123,147,57,8,53,66,351
24,Mengke Bateer,28,TOR,7,0,40,4,7,.571,0,0,,0,0,,5,3,8,1,1,0,2,10,8
25,Tony Battie,27,TOT,73,7,1478,170,384,.443,2,9,.222,66,89,.742,118,241,359,58,26,67,63,159,408
25,Tony Battie,27,BOS,23,6,501,56,117,.479,1,1,1.000,23,33,.697,39,79,118,21,8,20,24,55,136
25,Tony Battie,27,CLE,50,1,977,114,267,.427,1,8,.125,43,56,.768,79,162,241,37,18,47,39,104,272
26,Shane Battier,25,MEM,79,1,1947,242,543,.446,65,186,.349,120,164,.732,102,201,303,101,101,58,56,187,669
27,Lonny Baxter,25,TOT,62,5,766,103,209,.493,1,3,.333,44,76,.579,64,123,187,20,17,29,38,123,251
27,Lonny Baxter,25,CHI,14,1,147,27,49,.551,1,1,1.000,5,8,.625,11,24,35,5,1,6,11,31,60
27,Lonny Baxter,25,TOR,36,4,487,60,128,.469,0,1,.000,30,56,.536,42,79,121,10,14,18,22,69,150
27,Lonny Baxter,25,WAS,12,0,132,16,32,.500,0,1,.000,9,12,.750,11,20,31,5,2,5,5,23,41
28,Jerome Beasley,23,MIA,2,0,5,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,0,2
29,Raja Bell,27,UTA,82,4,2020,329,805,.409,62,166,.373,195,248,.786,60,181,241,107,63,13,111,262,915
30,Troy Bell,23,MEM,6,0,34,4,18,.222,0,4,.000,3,3,1.000,3,1,4,4,1,0,6,6,11
31,Jonathan Bender,23,IND,21,0,271,50,106,.472,9,22,.409,39,47,.830,9,31,40,9,5,11,33,23,148
32,Travis Best,31,DAL,61,1,762,64,172,.372,3,20,.150,40,46,.870,17,51,68,112,31,4,33,66,171
33,Mike Bibby,25,SAC,82,82,2980,527,1170,.450,148,378,.392,304,373,.815,67,210,277,444,112,18,175,146,1506
34,Chauncey Billups,27,DET,78,78,2758,392,996,.394,130,335,.388,404,460,.878,35,241,276,446,84,8,189,177,1318
35,Steve Blake,23,WAS,75,14,1392,157,407,.386,75,202,.371,55,67,.821,18,99,117,209,57,7,128,100,444
36,Corie Blount,35,TOT,62,3,1050,115,253,.455,0,3,.000,15,27,.556,98,177,275,55,49,24,43,135,245
36,Corie Blount,35,CHI,46,3,756,97,206,.471,0,3,.000,13,24,.542,76,130,206,45,38,19,35,86,207
36,Corie Blount,35,TOR,16,0,294,18,47,.383,0,0,,2,3,.667,22,47,69,10,11,5,8,49,38
37,Mark Blount,28,BOS,82,73,2402,342,604,.566,0,0,,159,221,.719,207,382,589,75,80,106,150,253,843
38,Keith Bogans,23,ORL,73,36,1787,183,454,.403,67,187,.358,65,103,.631,106,211,317,98,46,10,75,128,498
39,Calvin Booth,27,SEA,71,35,1206,135,290,.466,0,2,.000,75,94,.798,86,194,280,28,17,101,45,150,345
40,Carlos Boozer,22,CLE,75,75,2592,471,900,.523,1,6,.167,219,285,.768,230,627,857,148,74,55,134,199,1162
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Curtis Borchardt,23,UTA,16,0,258,22,56,.393,0,1,.000,14,18,.778,13,41,54,15,4,14,18,40,58
42,Chris Bosh,19,TOR,75,63,2510,327,712,.459,5,14,.357,202,288,.701,191,366,557,78,59,106,107,215,861
43,Ruben Boumtje-Boumtje,25,POR,9,0,26,1,5,.200,0,0,,2,2,1.000,0,1,1,1,0,1,0,2,4
44,Bruce Bowen,32,SAS,82,82,2624,211,502,.420,77,212,.363,66,114,.579,45,208,253,113,84,33,90,166,565
45,Ryan Bowen,28,DEN,52,1,392,18,53,.340,0,0,,10,12,.833,39,48,87,18,18,16,6,47,46
46,Earl Boykins,27,DEN,82,3,1849,321,766,.419,55,171,.322,142,162,.877,42,101,143,295,51,3,100,84,839
47,Michael Bradley,24,TOT,16,1,98,7,15,.467,0,0,,1,2,.500,6,17,23,1,3,0,7,14,15
47,Michael Bradley,24,TOR,5,0,38,1,3,.333,0,0,,1,2,.500,1,10,11,1,1,0,3,6,3
47,Michael Bradley,24,ATL,11,1,60,6,12,.500,0,0,,0,0,,5,7,12,0,2,0,4,8,12
48,Shawn Bradley,31,DAL,66,5,773,89,188,.473,0,1,.000,41,49,.837,72,101,173,20,33,74,17,130,219
49,Torraye Braggs,27,TOT,15,0,154,16,33,.485,0,0,,8,12,.667,18,21,39,7,4,2,13,29,40
49,Torraye Braggs,27,HOU,11,0,132,13,28,.464,0,0,,8,12,.667,15,19,34,6,4,2,12,21,34
49,Torraye Braggs,27,WAS,4,0,22,3,5,.600,0,0,,0,0,,3,2,5,1,0,0,1,8,6
50,Elton Brand,24,LAC,69,68,2670,484,982,.493,0,1,.000,411,532,.773,269,445,714,227,64,154,193,229,1379
51,J.R. Bremer,23,TOT,36,2,443,43,158,.272,19,74,.257,13,20,.650,9,27,36,51,18,4,24,32,118
51,J.R. Bremer,23,CLE,31,2,403,39,137,.285,19,66,.288,13,20,.650,7,26,33,39,18,4,19,27,110
51,J.R. Bremer,23,GSW,5,0,40,4,21,.190,0,8,.000,0,0,,2,1,3,12,0,0,5,5,8
52,Jamison Brewer,23,IND,13,1,160,13,35,.371,5,14,.357,1,6,.167,2,9,11,17,7,0,10,9,32
53,Primoz Brezec,24,IND,18,0,72,12,26,.462,0,0,,4,6,.667,5,10,15,3,0,3,6,13,28
54,Damone Brown,24,NJN,3,0,17,1,10,.100,0,0,,1,2,.500,3,2,5,0,2,0,1,2,3
55,Devin Brown,25,SAS,58,0,627,85,196,.434,4,14,.286,60,74,.811,38,92,130,33,15,4,38,61,234
56,Kedrick Brown,22,TOT,55,26,969,117,254,.461,38,99,.384,17,27,.630,41,105,146,64,30,7,29,80,289
56,Kedrick Brown,22,BOS,21,10,408,45,99,.455,12,32,.375,8,13,.615,18,50,68,25,17,2,12,38,110
56,Kedrick Brown,22,CLE,34,16,561,72,155,.465,26,67,.388,9,14,.643,23,55,78,39,13,5,17,42,179
57,Kwame Brown,21,WAS,74,57,2239,288,589,.489,1,2,.500,228,334,.683,178,372,550,112,66,52,140,144,805
58,P.J. Brown,34,NOH,80,80,2753,339,712,.476,0,1,.000,158,185,.854,237,453,690,155,78,73,101,203,836
59,Tierre Brown,24,NOH,3,0,17,2,4,.500,0,0,,2,4,.500,0,1,1,2,0,0,7,1,6
60,Rick Brunson,31,TOT,40,0,412,40,105,.381,11,23,.478,27,31,.871,9,28,37,82,25,3,33,44,118
60,Rick Brunson,31,TOR,3,0,10,2,4,.500,0,0,,0,0,,0,0,0,2,0,0,0,0,4
60,Rick Brunson,31,CHI,37,0,402,38,101,.376,11,23,.478,27,31,.871,9,28,37,80,25,3,33,44,114
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Kobe Bryant,25,LAL,65,64,2447,516,1178,.438,71,217,.327,454,533,.852,103,256,359,330,112,28,171,176,1557
62,Greg Buckner,27,PHI,53,3,703,66,175,.377,12,44,.273,20,27,.741,28,75,103,45,21,4,34,77,164
63,Rodney Buford,26,SAC,22,0,141,19,56,.339,0,2,.000,3,6,.500,6,9,15,7,6,1,4,9,41
64,Caron Butler,23,MIA,68,56,2030,240,631,.380,10,42,.238,133,176,.756,92,234,326,126,75,13,91,162,623
65,Mitchell Butler,33,WAS,41,4,552,54,124,.435,11,30,.367,15,24,.625,24,47,71,32,22,4,24,54,134
66,Rasual Butler,24,MIA,45,0,675,119,250,.476,50,108,.463,16,21,.762,4,57,61,23,10,13,28,72,304
67,Zarko Cabarkapa,22,PHO,49,4,570,81,197,.411,6,32,.188,35,53,.660,26,73,99,40,10,13,54,75,203
68,Marcus Camby,29,DEN,72,72,2162,262,549,.477,0,2,.000,98,136,.721,211,516,727,132,86,187,98,239,622
69,Elden Campbell,35,DET,65,27,892,138,314,.439,0,0,,85,124,.685,52,157,209,45,21,50,63,137,361
70,Brian Cardinal,26,GSW,76,11,1634,220,466,.472,55,124,.444,238,271,.878,100,217,317,103,66,20,84,206,733
71,Matt Carroll,23,TOT,16,0,70,7,16,.438,1,3,.333,4,6,.667,1,5,6,2,1,0,6,8,19
71,Matt Carroll,23,POR,13,0,48,5,11,.455,1,3,.333,2,2,1.000,0,3,3,1,0,0,2,3,13
71,Matt Carroll,23,SAS,3,0,22,2,5,.400,0,0,,2,4,.500,1,2,3,1,1,0,4,5,6
72,Anthony Carter,28,SAS,5,2,87,11,37,.297,0,3,.000,0,0,,2,9,11,12,4,0,12,9,22
73,Maurice Carter,27,TOT,10,0,110,11,35,.314,4,11,.364,16,20,.800,2,9,11,4,0,0,9,10,42
73,Maurice Carter,27,LAL,4,0,50,5,14,.357,1,3,.333,11,12,.917,0,3,3,2,0,0,6,5,22
73,Maurice Carter,27,NOH,6,0,60,6,21,.286,3,8,.375,5,8,.625,2,6,8,2,0,0,3,5,20
74,Vince Carter,27,TOR,73,73,2785,608,1457,.417,93,243,.383,336,417,.806,95,254,349,348,88,65,223,212,1645
75,Sam Cassell,34,MIN,81,81,2838,620,1270,.488,74,186,.398,289,331,.873,44,227,271,592,102,18,220,247,1603
76,Kelvin Cato,29,HOU,69,67,1743,161,360,.447,0,0,,96,142,.676,153,319,472,72,52,96,84,203,418
77,Tyson Chandler,21,CHI,35,8,782,67,158,.424,0,1,.000,79,118,.669,82,188,270,23,17,43,38,87,213
78,Calbert Cheaney,32,GSW,79,7,2067,278,578,.481,0,10,.000,47,77,.610,77,183,260,136,60,12,85,184,603
79,Doug Christie,33,SAC,82,82,2780,317,688,.461,49,142,.345,148,172,.860,69,260,329,347,151,41,155,186,831
80,Keon Clark,28,UTA,2,0,27,2,6,.333,0,0,,0,0,,1,6,7,1,1,0,0,1,4
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Speedy Claxton,25,GSW,60,29,1595,224,524,.427,4,22,.182,182,224,.813,38,118,156,267,97,9,102,146,634
82,Mateen Cleaves,26,CLE,4,2,92,7,23,.304,0,1,.000,1,2,.500,1,6,7,19,4,2,5,13,15
83,Derrick Coleman,36,PHI,34,30,843,107,259,.413,8,36,.222,49,65,.754,45,147,192,46,23,26,57,79,271
84,Bimbo Coles,35,MIA,22,1,170,12,34,.353,0,0,,4,6,.667,2,8,10,15,3,0,9,27,28
85,Jason Collier,26,ATL,20,16,545,79,165,.479,1,4,.250,67,85,.788,36,75,111,17,11,11,31,71,226
86,Jarron Collins,25,UTA,81,31,1732,147,295,.498,0,1,.000,188,262,.718,117,199,316,77,26,18,79,255,482
87,Jason Collins,25,NJN,78,78,2220,163,384,.424,0,2,.000,136,184,.739,143,257,400,153,67,56,97,251,462
88,Brian Cook,23,LAL,35,2,442,67,141,.475,0,5,.000,21,28,.750,31,70,101,20,16,16,17,64,155
89,Omar Cook,22,POR,17,0,139,7,27,.259,0,1,.000,0,0,,3,3,6,24,10,0,10,14,14
90,Chris Crawford,28,ATL,56,25,1207,211,471,.448,44,113,.389,103,119,.866,58,117,175,45,37,20,55,131,569
91,Jamal Crawford,23,CHI,80,73,2811,509,1318,.386,165,521,.317,200,240,.833,46,237,283,405,111,29,193,161,1383
92,Austin Croshere,28,IND,77,0,1051,119,307,.388,56,144,.389,93,104,.894,60,183,243,52,24,14,55,101,387
93,Eddy Curry,21,CHI,73,63,2154,417,840,.496,1,1,1.000,235,350,.671,143,308,451,68,24,83,177,258,1070
94,Michael Curry,35,TOR,70,15,1229,76,196,.388,3,15,.200,49,58,.845,22,65,87,53,23,5,48,153,204
95,Samuel Dalembert,22,PHI,82,53,2197,270,499,.541,0,1,.000,112,174,.644,194,432,626,21,44,189,86,273,652
96,Erick Dampier,28,GSW,74,74,2403,348,650,.535,0,2,.000,217,332,.654,344,543,887,60,33,137,131,227,913
97,Antonio Daniels,28,SEA,71,32,1512,187,398,.470,42,116,.362,155,184,.842,23,119,142,298,45,6,61,64,571
98,Marquis Daniels,23,DAL,56,15,1039,203,411,.494,11,36,.306,60,78,.769,66,80,146,116,53,12,44,51,477
99,Antonio Davis,35,TOT,80,79,2570,266,660,.403,0,0,,176,230,.765,207,464,671,137,37,65,114,206,708
99,Antonio Davis,35,TOR,15,15,538,46,120,.383,0,0,,37,49,.755,49,94,143,14,8,8,21,45,129
99,Antonio Davis,35,CHI,65,64,2032,220,540,.407,0,0,,139,181,.768,158,370,528,123,29,57,93,161,579
100,Baron Davis,24,NOH,67,66,2686,554,1402,.395,187,582,.321,237,352,.673,66,221,287,501,158,27,215,178,1532
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Dale Davis,34,POR,76,37,1682,133,281,.473,0,0,,65,106,.613,158,240,398,72,43,62,40,154,331
102,Hubert Davis,33,TOT,17,0,78,1,11,.091,0,1,.000,2,2,1.000,2,6,8,4,2,0,3,12,4
102,Hubert Davis,33,DET,3,0,23,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,4,0
102,Hubert Davis,33,NJN,14,0,55,1,9,.111,0,0,,2,2,1.000,2,6,8,3,2,0,2,8,4
103,Josh Davis,23,ATL,4,1,23,2,5,.400,0,2,.000,1,1,1.000,1,4,5,0,0,0,2,3,5
104,Ricky Davis,24,TOT,79,27,2474,446,950,.469,52,140,.371,196,273,.718,77,281,358,259,96,22,189,171,1140
104,Ricky Davis,24,CLE,22,22,796,134,311,.431,17,48,.354,51,75,.680,18,103,121,111,25,8,68,51,336
104,Ricky Davis,24,BOS,57,5,1678,312,639,.488,35,92,.380,145,198,.732,59,178,237,148,71,14,121,120,804
105,Andrew DeClercq,30,ORL,71,53,1211,93,195,.477,0,0,,44,54,.815,131,186,317,44,47,32,54,217,230
106,Tony Delk,30,DAL,33,11,509,70,184,.380,20,66,.303,37,44,.841,16,43,59,28,27,7,17,46,197
107,Derrick Dial,28,ORL,9,0,86,9,28,.321,2,9,.222,6,8,.750,5,8,13,2,6,0,1,6,26
108,Boris Diaw,21,ATL,76,37,1919,140,313,.447,6,26,.231,56,93,.602,111,231,342,182,59,37,126,191,342
109,Dan Dickau,25,TOT,43,0,294,37,98,.378,10,30,.333,11,14,.786,7,19,26,38,17,0,26,44,95
109,Dan Dickau,25,ATL,23,0,143,21,49,.429,3,10,.300,4,6,.667,4,12,16,18,9,0,13,22,49
109,Dan Dickau,25,POR,20,0,151,16,49,.327,7,20,.350,7,8,.875,3,7,10,20,8,0,13,22,46
110,Kaniel Dickens,25,POR,3,0,12,3,3,1.000,0,0,,1,2,.500,2,0,2,0,0,0,1,3,7
111,DeSagana Diop,22,CLE,56,3,730,57,147,.388,0,0,,12,20,.600,72,127,199,34,26,51,29,116,126
112,Vlade Divac,35,SAC,81,81,2317,314,668,.470,2,13,.154,170,260,.654,136,327,463,432,57,77,173,222,800
113,Juan Dixon,25,WAS,71,16,1478,247,637,.388,59,198,.298,111,139,.799,30,118,148,137,82,4,104,111,664
114,Michael Doleac,26,TOT,72,0,1029,140,322,.435,0,0,,45,52,.865,88,177,265,44,23,36,48,142,325
114,Michael Doleac,26,NYK,46,0,685,100,225,.444,0,0,,31,36,.861,60,129,189,30,17,30,37,84,231
114,Michael Doleac,26,DEN,26,0,344,40,97,.412,0,0,,14,16,.875,28,48,76,14,6,6,11,58,94
115,Keyon Dooling,23,LAC,58,24,1137,137,352,.389,8,46,.174,78,94,.830,17,62,79,130,45,6,65,108,360
116,Bryce Drew,29,NOH,15,0,78,4,18,.222,1,7,.143,3,3,1.000,0,6,6,13,4,0,8,1,12
117,Predrag Drobnjak,28,LAC,61,14,949,149,379,.393,11,36,.306,73,86,.849,54,142,196,39,22,24,48,85,382
118,Tim Duncan,27,SAS,69,68,2527,592,1181,.501,2,12,.167,352,588,.599,227,632,859,213,62,185,183,164,1538
119,Mike Dunleavy,23,GSW,75,69,2336,323,720,.449,94,254,.370,137,185,.741,87,355,442,220,68,13,143,169,877
120,Ronald Dupree,23,CHI,47,8,893,111,282,.394,4,9,.444,66,105,.629,55,112,167,55,32,18,51,134,292
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Ndudi Ebi,19,MIN,17,0,32,6,14,.429,0,0,,1,4,.250,2,1,3,3,0,4,3,6,13
122,Howard Eisley,31,TOT,67,23,1457,166,451,.368,52,163,.319,76,89,.854,20,109,129,273,56,5,98,137,460
122,Howard Eisley,31,NYK,33,23,730,80,202,.396,28,85,.329,32,36,.889,7,59,66,156,30,3,50,85,220
122,Howard Eisley,31,PHO,34,0,727,86,249,.345,24,78,.308,44,53,.830,13,50,63,117,26,2,48,52,240
123,Francisco Elson,27,DEN,62,14,875,94,199,.472,0,1,.000,30,45,.667,65,138,203,32,35,39,35,145,218
124,Melvin Ely,25,LAC,42,2,510,66,153,.431,0,1,.000,25,42,.595,48,53,101,22,9,17,20,68,157
125,Reggie Evans,23,SEA,75,27,1280,67,165,.406,0,3,.000,83,148,.561,156,252,408,33,54,10,65,176,217
126,Desmond Ferguson,26,POR,7,0,32,5,12,.417,3,8,.375,0,2,.000,0,4,4,1,0,0,1,0,13
127,Michael Finley,30,DAL,72,72,2778,514,1159,.443,150,370,.405,164,193,.850,78,247,325,212,84,39,83,118,1342
128,Derek Fisher,29,LAL,82,3,1769,203,576,.352,52,179,.291,122,153,.797,30,122,152,187,103,4,79,115,580
129,Marcus Fizer,25,CHI,46,2,738,134,350,.383,2,17,.118,90,120,.750,61,141,202,43,16,8,51,97,360
130,Alton Ford,22,HOU,9,0,41,6,11,.545,0,0,,3,6,.500,3,8,11,3,0,1,3,9,15
131,T.J. Ford,20,MIL,55,55,1472,153,398,.384,5,21,.238,80,98,.816,37,140,177,356,60,3,139,123,391
132,Danny Fortson,27,DAL,56,20,625,71,139,.511,0,0,,75,92,.815,114,136,250,9,12,11,37,148,217
133,Jeff Foster,27,IND,82,79,1961,197,362,.544,0,4,.000,103,154,.669,248,362,610,64,71,27,60,189,497
134,Tremaine Fowlkes,27,DET,36,0,261,15,48,.313,1,8,.125,13,18,.722,18,35,53,14,9,3,12,37,44
135,Rick Fox,34,LAL,38,34,846,73,186,.392,15,61,.246,22,30,.733,29,73,102,98,29,4,48,99,183
136,Adonal Foyle,28,GSW,44,8,572,59,130,.454,0,0,,19,35,.543,54,113,167,17,6,46,21,68,137
137,Richie Frahm,26,SEA,54,0,469,63,139,.453,34,92,.370,23,26,.885,12,44,56,24,16,4,7,50,183
138,Steve Francis,26,HOU,79,79,3194,450,1117,.403,73,250,.292,337,435,.775,116,317,433,493,139,35,294,257,1310
139,Hiram Fuller,22,ATL,4,0,43,3,8,.375,0,0,,2,6,.333,4,7,11,2,0,1,4,5,8
140,Dan Gadzuric,25,MIL,75,0,1260,183,349,.524,0,1,.000,58,118,.492,126,220,346,28,51,105,45,186,424
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Reece Gaines,23,ORL,38,1,364,25,86,.291,3,10,.300,16,25,.640,8,31,39,40,11,2,18,22,69
142,Alex Garcia,23,SAS,2,0,13,1,7,.143,0,0,,1,2,.500,0,0,0,0,2,0,1,0,3
143,Kevin Garnett,27,MIN,82,82,3231,804,1611,.499,11,43,.256,368,465,.791,245,894,1139,409,120,178,212,202,1987
144,Pat Garrity,27,ORL,2,0,22,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,2,2
145,Pau Gasol,23,MEM,78,78,2458,506,1049,.482,4,15,.267,365,511,.714,206,394,600,198,44,132,187,185,1381
146,Devean George,26,LAL,82,48,1951,233,571,.408,65,186,.349,73,96,.760,87,245,332,112,81,38,88,189,604
147,Eddie Gill,25,POR,22,0,157,15,36,.417,3,8,.375,17,20,.850,4,13,17,16,9,1,12,16,50
148,Kendall Gill,35,CHI,56,35,1411,215,548,.392,9,38,.237,100,136,.735,61,129,190,89,65,16,83,107,539
149,Manu Ginobili,26,SAS,77,38,2260,330,789,.418,88,245,.359,239,298,.802,86,258,344,291,136,16,161,181,987
150,Gordan Giricek,26,TOT,73,43,2041,316,724,.436,60,152,.395,135,158,.854,51,175,226,122,56,15,103,144,827
150,Gordan Giricek,26,ORL,48,25,1435,188,427,.440,46,113,.407,67,81,.827,37,127,164,80,41,10,63,98,489
150,Gordan Giricek,26,UTA,25,18,606,128,297,.431,14,39,.359,68,77,.883,14,48,62,42,15,5,40,46,338
151,Dion Glover,25,TOT,69,30,1643,230,589,.390,40,119,.336,120,156,.769,58,208,266,130,50,19,102,123,620
151,Dion Glover,25,ATL,55,26,1465,205,524,.391,36,105,.343,110,142,.775,54,183,237,115,40,17,83,106,556
151,Dion Glover,25,TOR,14,4,178,25,65,.385,4,14,.286,10,14,.714,4,25,29,15,10,2,19,17,64
152,Anthony Goldwire,32,TOT,11,0,85,7,22,.318,2,8,.250,1,1,1.000,1,6,7,11,5,0,3,5,17
152,Anthony Goldwire,32,MIN,5,0,66,5,14,.357,2,6,.333,1,1,1.000,1,5,6,10,3,0,2,5,13
152,Anthony Goldwire,32,NJN,6,0,19,2,8,.250,0,2,.000,0,0,,0,1,1,1,2,0,1,0,4
153,Drew Gooden,22,ORL,79,17,2134,369,829,.445,9,42,.214,167,262,.637,160,356,516,89,62,72,126,196,914
154,Brian Grant,31,MIA,76,76,2303,289,613,.471,0,1,.000,86,110,.782,174,350,524,69,51,35,82,254,664
155,Horace Grant,38,LAL,55,10,1106,92,224,.411,0,1,.000,39,54,.722,79,154,233,71,24,21,29,70,223
156,Paul Grant,30,UTA,10,0,98,11,23,.478,0,0,,3,8,.375,7,10,17,3,1,1,7,17,25
157,Willie Green,22,PHI,53,0,767,143,357,.401,19,61,.311,59,81,.728,16,49,65,53,26,5,59,83,364
158,Adrian Griffin,29,HOU,19,1,133,5,18,.278,1,2,.500,0,4,.000,1,18,19,10,7,2,3,17,11
159,Tom Gugliotta,34,TOT,55,27,819,70,203,.345,1,4,.250,20,28,.714,65,122,187,63,31,12,39,81,161
159,Tom Gugliotta,34,PHO,30,3,304,31,99,.313,0,1,.000,6,8,.750,15,41,56,21,14,4,20,34,68
159,Tom Gugliotta,34,UTA,25,24,515,39,104,.375,1,3,.333,14,20,.700,50,81,131,42,17,8,19,47,93
160,Marcus Haislip,23,MIL,31,0,263,36,74,.486,1,2,.500,20,28,.714,21,32,53,4,6,12,9,25,93
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Darvin Ham,30,DET,54,2,484,37,75,.493,1,2,.500,21,35,.600,47,46,93,16,13,8,31,63,96
162,Richard Hamilton,25,DET,78,78,2772,530,1166,.455,18,68,.265,297,342,.868,78,201,279,310,103,17,210,222,1375
163,Zendon Hamilton,28,PHI,46,0,473,51,95,.537,0,0,,67,96,.698,49,97,146,13,8,8,27,74,169
