Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
71,Ben Coleman,32,DET,9,0,77,12,25,.480,0,0,,4,8,.500,10,16,26,0,2,2,7,9,28
72,Derrick Coleman,26,NJN,77,77,2778,541,1209,.447,38,121,.314,439,567,.774,262,608,870,262,68,142,208,209,1559
73,Bimbo Coles,25,MIA,76,4,1726,233,519,.449,20,99,.202,102,131,.779,50,109,159,263,75,12,107,132,588
74,Marty Conlon,26,TOT,30,9,579,95,165,.576,0,2,.000,43,53,.811,53,86,139,34,9,8,33,69,233
74,Marty Conlon,26,CHH,16,8,378,66,109,.606,0,1,.000,31,38,.816,34,55,89,28,5,7,23,36,163
74,Marty Conlon,26,WSB,14,1,201,29,56,.518,0,1,.000,12,15,.800,19,31,50,6,4,1,10,33,70
75,Lester Conner,34,IND,11,0,169,14,38,.368,0,3,.000,3,6,.500,10,14,24,31,14,1,9,12,31
76,Anthony Cook,26,TOT,25,0,203,26,54,.481,0,1,.000,10,25,.400,20,36,56,4,3,14,12,22,62
76,Anthony Cook,26,ORL,2,0,2,0,1,.000,0,0,,0,0,,0,0,0,0,0,2,1,0,0
76,Anthony Cook,26,MIL,23,0,201,26,53,.491,0,1,.000,10,25,.400,20,36,56,4,3,12,11,22,62
77,Duane Cooper,24,PHO,23,2,136,18,41,.439,1,7,.143,11,15,.733,2,7,9,28,3,0,20,12,48
78,Tyrone Corbin,31,UTA,82,17,2149,268,588,.456,6,29,.207,117,144,.813,150,239,389,122,99,24,92,212,659
79,Chris Corchiani,25,BOS,51,0,467,40,94,.426,11,38,.289,26,38,.684,8,36,44,86,22,2,38,47,117
80,Joe Courtney,24,TOT,52,1,345,67,148,.453,2,3,.667,32,47,.681,28,28,56,15,10,12,21,44,168
80,Joe Courtney,24,PHO,33,1,168,40,78,.513,0,0,,23,32,.719,14,13,27,9,3,6,10,23,103
