Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Josh Childress,23,ATL,55,13,2024,261,518,.504,26,77,.338,167,210,.795,123,217,340,127,58,36,80,118,715
82,Doug Christie,36,LAC,7,0,82,5,17,.294,1,6,.167,2,3,.667,3,8,11,8,3,1,5,11,13
83,Speedy Claxton,28,ATL,42,31,1054,91,278,.327,6,28,.214,33,60,.550,12,69,81,185,72,4,75,131,221
84,Jarron Collins,28,UTA,82,9,913,75,170,.441,0,0,,54,83,.651,71,100,171,60,13,8,37,147,204
85,Jason Collins,28,NJN,80,78,1844,55,151,.364,0,2,.000,59,127,.465,90,226,316,46,40,38,73,273,169
86,Mardy Collins,22,NYK,52,9,777,87,228,.382,13,47,.277,48,82,.585,28,76,104,83,32,3,57,75,235
87,Nick Collison,26,SEA,82,56,2378,318,636,.500,0,2,.000,154,199,.774,229,437,666,82,48,66,123,289,790
88,Will Conroy,24,TOT,7,0,52,0,3,.000,0,0,,0,4,.000,3,4,7,9,0,0,2,7,0
88,Will Conroy,24,MEM,3,0,17,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,1,0
88,Will Conroy,24,LAC,4,0,35,0,3,.000,0,0,,0,4,.000,2,3,5,8,0,0,2,6,0
89,Brian Cook,26,LAL,65,24,1018,185,408,.453,46,115,.400,34,47,.723,61,154,215,65,25,27,51,134,450
90,Jamal Crawford,26,NYK,59,36,2198,354,886,.400,103,322,.320,228,272,.838,44,145,189,259,57,8,162,114,1039
91,Austin Croshere,31,DAL,61,2,727,78,222,.351,26,91,.286,45,52,.865,33,153,186,44,14,6,33,68,227
92,Eddy Curry,24,NYK,81,81,2849,585,1016,.576,1,1,1.000,405,659,.615,195,376,571,68,34,40,295,265,1576
93,Samuel Dalembert,25,PHI,82,82,2535,356,658,.541,0,2,.000,167,224,.746,239,494,733,64,47,159,161,287,879
94,Erick Dampier,31,DAL,76,73,1915,209,334,.626,0,0,,119,191,.623,217,349,566,44,24,82,107,239,537
95,Antonio Daniels,31,WAS,80,8,1761,172,389,.442,19,63,.302,208,250,.832,18,133,151,290,39,9,69,79,571
96,Marquis Daniels,26,IND,45,4,800,129,281,.459,6,26,.231,56,80,.700,26,56,82,57,27,7,55,56,320
97,Baron Davis,27,GSW,63,62,2221,452,1030,.439,85,280,.304,275,369,.745,51,225,276,509,135,29,193,181,1264
98,Dale Davis,37,DET,46,6,464,33,74,.446,0,0,,17,26,.654,59,78,137,12,10,34,15,59,83
99,Paul Davis,22,LAC,31,0,180,22,52,.423,0,0,,7,10,.700,21,23,44,7,6,5,8,28,51
100,Ricky Davis,27,MIN,81,81,3021,506,1089,.465,123,310,.397,239,285,.839,54,261,315,385,80,23,210,189,1374
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Carlos Delfino,24,DET,82,1,1372,156,376,.415,46,138,.333,70,89,.787,67,199,266,88,46,8,61,97,428
102,Luol Deng,21,CHI,82,82,3071,630,1218,.517,1,7,.143,279,359,.777,148,431,579,204,97,48,153,167,1540
103,Boris Diaw,24,PHO,73,59,2268,306,569,.538,15,45,.333,82,120,.683,91,226,317,352,28,38,154,177,709
104,Yakhouba Diawara,24,DEN,64,19,1177,100,292,.342,49,170,.288,35,53,.660,27,83,110,55,30,7,37,132,284
105,Dan Dickau,28,POR,50,3,444,54,151,.358,16,61,.262,42,53,.792,7,36,43,70,14,1,27,55,166
106,Travis Diener,24,ORL,26,0,288,34,80,.425,18,50,.360,12,15,.800,3,15,18,35,4,0,13,27,98
107,Ike Diogu,23,TOT,59,2,760,127,266,.477,0,0,,112,140,.800,75,128,203,25,8,26,67,122,366
107,Ike Diogu,23,GSW,17,0,222,44,83,.530,0,0,,35,44,.795,21,42,63,5,3,11,18,35,123
107,Ike Diogu,23,IND,42,2,538,83,183,.454,0,0,,77,96,.802,54,86,140,20,5,15,49,87,243
108,DeSagana Diop,25,DAL,81,9,1480,71,151,.470,0,1,.000,48,86,.558,166,272,438,30,40,113,63,244,190
109,Juan Dixon,28,TOT,81,6,1926,299,703,.425,79,226,.350,101,116,.871,27,131,158,123,76,9,101,177,778
109,Juan Dixon,28,POR,55,1,1243,189,444,.426,52,143,.364,60,72,.833,16,69,85,82,49,7,77,112,490
109,Juan Dixon,28,TOR,26,5,683,110,259,.425,27,83,.325,41,44,.932,11,62,73,41,27,2,24,65,288
110,Michael Doleac,29,MIA,56,0,698,82,175,.469,0,1,.000,36,41,.878,44,111,155,22,18,15,30,96,200
111,Keyon Dooling,26,ORL,66,2,1435,188,458,.410,31,96,.323,114,141,.809,22,64,86,112,52,15,72,125,521
112,Quincy Douby,22,SAC,42,0,359,48,126,.381,12,50,.240,11,15,.733,11,26,37,15,15,4,15,21,119
113,Chris Duhon,24,CHI,78,30,1906,197,483,.408,88,245,.359,76,101,.752,23,146,169,310,69,6,105,150,558
114,Tim Duncan,30,SAS,80,80,2726,618,1131,.546,1,9,.111,362,568,.637,213,633,846,273,66,190,224,203,1599
115,Mike Dunleavy,26,TOT,82,49,2580,384,850,.452,70,224,.313,211,269,.784,84,347,431,228,84,22,149,203,1049
115,Mike Dunleavy,26,GSW,39,6,1051,166,370,.449,36,104,.346,78,101,.772,40,147,187,117,38,12,71,83,446
115,Mike Dunleavy,26,IND,43,43,1529,218,480,.454,34,120,.283,133,168,.792,44,200,244,111,46,10,78,120,603
116,Ronald Dupree,26,DET,19,0,94,11,31,.355,0,0,,3,9,.333,5,12,17,5,5,1,3,12,25
117,Monta Ellis,21,GSW,77,53,2638,480,1010,.475,39,143,.273,273,358,.763,62,181,243,319,132,21,221,210,1272
118,Francisco Elson,30,SAS,70,41,1332,144,282,.511,0,2,.000,62,80,.775,81,255,336,55,31,59,86,184,350
119,Melvin Ely,28,TOT,30,0,309,29,80,.363,0,0,,31,47,.660,15,38,53,18,6,8,28,51,89
119,Melvin Ely,28,CHA,24,0,244,23,60,.383,0,0,,24,35,.686,12,27,39,14,2,6,23,39,70
119,Melvin Ely,28,SAS,6,0,65,6,20,.300,0,0,,7,12,.583,3,11,14,4,4,2,5,12,19
120,Maurice Evans,28,LAL,76,10,1732,234,542,.432,48,133,.361,122,155,.787,93,128,221,74,38,14,57,126,638
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Reggie Evans,26,DEN,66,11,1127,117,215,.544,0,0,,91,183,.497,156,304,460,45,42,16,95,144,325
122,Daniel Ewing,23,LAC,61,3,712,65,161,.404,14,44,.318,35,45,.778,9,64,73,90,32,4,50,62,179
123,Jordan Farmar,20,LAL,72,2,1090,124,294,.422,45,137,.328,27,38,.711,22,97,119,137,44,7,73,77,320
124,Desmon Farmer,25,SEA,8,0,32,5,15,.333,2,8,.250,1,1,1.000,0,1,1,9,1,0,1,2,13
125,Raymond Felton,22,CHA,78,75,2832,393,1024,.384,103,312,.330,204,256,.797,51,216,267,545,118,10,230,180,1093
126,Michael Finley,33,SAS,82,16,1823,273,663,.412,104,286,.364,90,98,.918,34,189,223,108,32,16,46,76,740
127,Derek Fisher,32,UTA,82,61,2287,258,675,.382,48,156,.308,262,307,.853,30,119,149,274,83,6,120,234,826
128,T.J. Ford,23,TOR,75,71,2243,393,902,.436,21,69,.304,240,293,.819,53,183,236,595,101,8,231,186,1047
129,Danny Fortson,30,SEA,14,6,158,15,30,.500,0,1,.000,10,13,.769,13,30,43,1,1,0,15,38,40
130,Jeff Foster,30,IND,75,43,1740,122,260,.469,0,1,.000,78,122,.639,253,356,609,57,62,37,70,202,322
131,Randy Foye,23,MIN,82,12,1879,300,691,.434,68,185,.368,164,192,.854,49,169,218,232,53,21,152,184,832
132,Adonal Foyle,31,GSW,48,6,475,48,85,.565,0,0,,11,25,.440,51,75,126,19,11,50,23,61,107
133,Steve Francis,29,NYK,44,30,1237,140,343,.408,42,111,.378,175,211,.829,33,124,157,170,41,12,100,126,497
134,Matt Freije,25,ATL,19,0,147,16,54,.296,3,22,.136,5,6,.833,8,16,24,7,3,1,3,13,40
135,Channing Frye,23,NYK,72,59,1896,298,689,.433,3,18,.167,85,108,.787,91,304,395,67,36,42,100,216,684
136,Dan Gadzuric,28,MIL,54,8,840,108,228,.474,0,1,.000,42,90,.467,94,152,246,29,22,32,49,141,258
137,Jorge Garbajosa,29,TOR,67,60,1909,222,529,.420,66,193,.342,57,78,.731,48,282,330,125,78,15,64,90,567
138,Francisco Garcia,25,SAC,79,5,1410,163,380,.429,53,149,.356,95,114,.833,53,152,205,87,45,43,70,190,474
139,Kevin Garnett,30,MIN,76,76,2995,638,1341,.476,12,56,.214,416,498,.835,183,792,975,313,89,126,205,184,1704
140,Pat Garrity,30,ORL,33,0,277,22,70,.314,11,32,.344,16,18,.889,12,30,42,14,7,0,14,37,71
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Pau Gasol,26,MEM,59,59,2133,462,858,.538,3,11,.273,299,400,.748,149,432,581,201,29,126,162,137,1226
142,Rudy Gay,20,MEM,78,43,2103,321,760,.422,52,143,.364,152,209,.727,93,255,348,100,71,74,140,192,846
143,Mickael Gelabale,23,SEA,70,14,1239,122,264,.462,11,47,.234,66,82,.805,59,114,173,56,24,22,49,108,321
144,Devean George,29,DAL,60,17,1283,146,370,.395,53,150,.353,36,48,.750,57,156,213,33,46,23,51,143,381
145,Daniel Gibson,20,CLE,60,16,988,98,231,.424,52,124,.419,28,39,.718,28,64,92,69,23,8,44,94,276
146,Manu Ginobili,29,SAS,75,36,2060,396,854,.464,128,323,.396,320,372,.860,59,268,327,263,109,27,157,155,1240
147,Gordan Giricek,29,UTA,61,6,1188,176,381,.462,52,122,.426,71,87,.816,24,105,129,63,28,5,64,122,475
148,Andreas Glyniadakis,25,SEA,13,4,81,8,17,.471,0,0,,1,2,.500,2,6,8,1,0,0,9,19,17
149,Ryan Gomes,24,BOS,73,60,2275,338,723,.467,16,42,.381,189,233,.811,125,282,407,119,48,13,105,169,881
150,Drew Gooden,25,CLE,80,80,2238,371,784,.473,1,6,.167,142,199,.714,263,418,681,88,70,28,115,210,885
151,Ben Gordon,23,CHI,82,51,2704,609,1338,.455,155,375,.413,380,440,.864,35,223,258,296,64,17,249,252,1753
152,Joey Graham,24,TOR,79,21,1319,192,388,.495,9,31,.290,110,131,.840,55,193,248,44,30,4,49,161,503
153,Stephen Graham,24,POR,14,1,165,17,40,.425,3,11,.273,8,9,.889,6,15,21,5,4,1,13,25,45
154,Danny Granger,23,IND,82,57,2785,398,868,.459,110,288,.382,236,294,.803,114,267,381,114,67,61,135,245,1142
155,Gerald Green,21,BOS,81,26,1780,310,739,.419,95,258,.368,128,159,.805,68,140,208,83,41,24,120,198,843
156,Willie Green,25,PHI,74,36,1842,357,868,.411,51,157,.325,74,111,.667,42,116,158,112,56,4,106,144,839
157,Orien Greene,24,IND,41,0,254,23,62,.371,2,11,.182,15,25,.600,12,32,44,22,17,4,28,38,63
158,Lynn Greer,27,MIL,41,0,432,61,141,.433,18,52,.346,27,32,.844,2,25,27,53,17,1,18,32,167
159,Adrian Griffin,32,CHI,54,1,585,61,129,.473,0,6,.000,15,19,.789,40,69,109,59,32,4,38,78,137
160,Eddie Griffin,24,MIN,13,0,92,7,27,.259,0,1,.000,4,5,.800,7,18,25,4,0,7,6,8,18
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Mike Hall,22,WAS,2,0,13,1,4,.250,0,0,,0,0,,1,1,2,1,0,0,0,1,2
162,Richard Hamilton,28,DET,75,75,2763,547,1170,.468,44,129,.341,347,403,.861,75,207,282,285,59,15,159,232,1485
163,Matt Harpring,30,UTA,77,2,1965,322,656,.491,13,39,.333,237,309,.767,117,236,353,99,52,11,118,232,894
164,Al Harrington,26,TOT,78,78,2563,495,1083,.457,127,293,.433,168,242,.694,151,345,496,149,65,24,169,269,1285
164,Al Harrington,26,IND,36,36,1208,223,487,.458,54,118,.458,72,101,.713,71,155,226,51,25,10,91,116,572
164,Al Harrington,26,GSW,42,42,1355,272,596,.456,73,175,.417,96,141,.681,80,190,270,98,40,14,78,153,713
165,Junior Harrington,26,MEM,29,8,543,57,137,.416,7,26,.269,31,46,.674,12,56,68,89,21,5,52,79,152
166,Othella Harrington,33,CHA,26,0,220,25,56,.446,0,0,,17,22,.773,13,25,38,6,1,1,15,49,67
167,Devin Harris,23,DAL,80,61,2081,292,593,.492,14,50,.280,215,261,.824,45,151,196,296,96,21,146,242,813
168,David Harrison,24,IND,24,2,190,30,58,.517,0,0,,11,22,.500,9,33,42,6,5,12,26,47,71
169,Jason Hart,28,TOT,36,22,846,100,224,.446,7,29,.241,42,47,.894,14,84,98,103,44,1,38,83,249
169,Jason Hart,28,SAC,13,0,100,15,30,.500,3,6,.500,10,11,.909,2,13,15,10,3,0,4,23,43
169,Jason Hart,28,LAC,23,22,746,85,194,.438,4,23,.174,32,36,.889,12,71,83,93,41,1,34,60,206
170,Udonis Haslem,26,MIA,79,79,2483,353,717,.492,0,4,.000,138,203,.680,188,466,654,97,49,26,110,236,844
171,Trenton Hassell,27,MIN,76,68,2223,217,443,.490,6,25,.240,72,92,.783,83,160,243,203,22,26,80,144,512
172,Chuck Hayes,23,HOU,78,43,1714,192,335,.573,0,0,,55,89,.618,204,317,521,47,70,18,64,281,439
173,Jarvis Hayes,25,WAS,81,17,1626,224,546,.410,66,183,.361,71,84,.845,42,168,210,80,48,13,56,160,585
174,Brendan Haywood,27,WAS,77,49,1740,198,355,.558,0,0,,115,210,.548,195,282,477,47,34,88,90,208,511
175,Luther Head,24,HOU,80,10,2211,306,700,.437,177,401,.441,83,105,.790,31,221,252,194,76,5,137,133,872
176,Alan Henderson,34,PHI,38,5,418,43,67,.642,0,0,,33,47,.702,48,59,107,10,9,12,12,62,119
177,Walter Herrmann,27,CHA,48,12,936,174,330,.527,53,115,.461,41,53,.774,28,111,139,26,17,7,32,76,442
178,Nene Hilario,24,DEN,64,42,1715,294,516,.570,0,1,.000,195,283,.689,150,299,449,77,62,59,127,209,783
179,Grant Hill,34,ORL,65,64,2009,342,660,.518,2,12,.167,248,324,.765,53,184,237,138,61,25,144,146,934
180,Kirk Hinrich,26,CHI,80,80,2839,475,1061,.448,140,337,.415,237,284,.835,32,242,274,500,100,23,191,274,1327
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Robert Hite,23,MIA,12,0,136,19,60,.317,5,23,.217,8,12,.667,4,12,16,8,3,2,6,8,51
182,Julius Hodge,23,TOT,9,1,65,6,12,.500,0,0,,3,4,.750,2,6,8,12,4,0,3,6,15
182,Julius Hodge,23,DEN,4,1,37,2,5,.400,0,0,,2,2,1.000,1,2,3,10,3,0,1,3,6
182,Julius Hodge,23,MIL,5,0,28,4,7,.571,0,0,,1,2,.500,1,4,5,2,1,0,2,3,9
183,Ryan Hollins,22,CHA,27,0,185,20,36,.556,0,0,,24,40,.600,11,20,31,1,4,7,16,40,64
184,Robert Horry,36,SAS,68,8,1124,90,251,.359,50,149,.336,38,64,.594,73,156,229,77,45,41,44,105,268
185,Eddie House,28,NJN,56,1,946,180,421,.428,75,175,.429,33,36,.917,14,78,92,67,27,3,27,69,468
186,Dwight Howard,21,ORL,82,82,3023,526,873,.603,1,2,.500,390,666,.586,283,725,1008,158,70,156,317,245,1443
187,Josh Howard,26,DAL,70,69,2455,493,1075,.459,92,239,.385,243,294,.827,130,345,475,127,82,56,123,180,1321
188,Juwan Howard,33,HOU,80,38,2123,309,665,.465,0,0,,155,188,.824,138,332,470,131,29,8,112,205,773
189,Troy Hudson,30,MIN,34,6,554,74,195,.379,28,80,.350,26,32,.813,8,40,48,73,14,2,40,23,202
