Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
46,DeJuan Blair,22,SAS,64,62,1363,269,504,.534,0,1,.000,73,119,.613,154,197,351,78,59,12,92,168,611
47,Steve Blake,31,LAL,53,5,1237,101,268,.377,53,158,.335,21,27,.778,9,76,85,174,39,2,72,75,276
48,Andray Blatche,25,WAS,26,13,626,93,245,.380,2,7,.286,33,49,.673,42,108,150,28,20,17,37,54,221
49,Eric Bledsoe,22,LAC,40,1,464,49,126,.389,6,30,.200,28,44,.636,22,43,65,66,31,14,47,58,132
50,Keith Bogans,31,NJN,5,1,94,8,21,.381,3,12,.250,2,5,.400,5,6,11,3,2,0,3,15,21
51,Andrew Bogut,27,MIL,12,12,364,61,136,.449,0,1,.000,14,23,.609,22,78,100,31,12,24,24,36,136
52,Matt Bonner,31,SAS,65,2,1326,154,350,.440,105,250,.420,16,21,.762,29,185,214,61,15,21,14,68,429
53,Trevor Booker,24,WAS,50,32,1261,181,341,.531,1,2,.500,56,93,.602,119,206,325,40,48,43,58,138,419
54,Carlos Boozer,30,CHI,66,66,1948,448,842,.532,0,1,.000,95,137,.693,114,450,564,125,63,24,115,168,991
55,Chris Bosh,27,MIA,57,57,2007,393,807,.487,10,35,.286,229,279,.821,94,358,452,103,51,45,117,128,1025
56,Earl Boykins,35,HOU,8,0,111,12,36,.333,2,9,.222,13,15,.867,0,11,11,17,1,0,7,5,39
57,Craig Brackins,24,PHI,14,1,88,9,33,.273,3,9,.333,1,2,.500,5,10,15,8,0,1,4,6,22
58,Avery Bradley,21,BOS,64,28,1368,200,402,.498,22,54,.407,62,78,.795,34,81,115,87,43,12,75,109,484
59,Elton Brand,32,PHI,60,60,1732,287,581,.494,0,1,.000,85,116,.733,145,284,429,97,58,97,65,176,659
60,Corey Brewer,25,DEN,59,17,1287,201,463,.434,33,127,.260,90,130,.692,43,107,150,88,72,17,56,113,525
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Ronnie Brewer,26,CHI,66,43,1635,190,445,.427,19,69,.275,56,100,.560,72,159,231,137,72,21,59,64,455
62,Jon Brockman,24,MIL,35,0,239,15,45,.333,0,1,.000,7,15,.467,33,42,75,9,4,1,10,33,37
63,MarShon Brooks,23,NJN,56,47,1648,274,640,.428,47,150,.313,113,148,.764,70,130,200,131,52,15,118,116,708
64,Derrick Brown,24,CHA,65,17,1443,212,409,.518,6,24,.250,94,141,.667,95,141,236,67,48,12,55,96,524
65,Kwame Brown,29,GSW,9,3,187,21,40,.525,0,0,,15,34,.441,16,41,57,4,8,0,14,21,57
66,Shannon Brown,26,PHO,59,19,1400,251,598,.420,68,188,.362,80,99,.808,38,119,157,69,44,15,64,66,650
67,Kobe Bryant,33,LAL,58,58,2232,574,1336,.430,87,287,.303,381,451,.845,66,247,313,264,69,18,204,105,1616
68,Chase Budinger,23,HOU,58,9,1298,208,471,.442,88,219,.402,54,70,.771,38,179,217,74,29,7,55,65,558
69,Alec Burks,20,UTA,59,0,939,153,357,.429,15,45,.333,104,143,.727,57,75,132,55,27,5,51,84,425
70,Caron Butler,31,LAC,63,63,1871,287,705,.407,92,257,.358,87,107,.813,44,186,230,78,52,8,77,123,753
71,Jimmy Butler,22,CHI,42,0,359,32,79,.405,2,11,.182,43,56,.768,23,33,56,14,11,5,14,20,109
72,Rasual Butler,32,TOR,34,14,453,41,133,.308,21,77,.273,7,12,.583,6,60,66,19,7,5,15,39,110
73,Derrick Byars,27,SAS,2,0,37,3,11,.273,0,6,.000,4,4,1.000,6,5,11,1,2,0,0,2,10
74,Andrew Bynum,24,LAL,60,60,2112,444,796,.558,1,5,.200,234,338,.692,192,517,709,85,27,116,152,104,1123
75,Will Bynum,29,DET,36,0,514,74,194,.381,7,29,.241,49,64,.766,10,46,56,66,23,2,54,61,204
76,Jose Calderon,30,TOR,53,53,1799,218,477,.457,59,159,.371,60,68,.882,19,141,160,468,47,3,104,94,555
77,Marcus Camby,37,TOT,59,53,1352,128,287,.446,2,5,.400,29,64,.453,157,373,530,107,50,85,57,126,287
77,Marcus Camby,37,POR,40,40,894,67,161,.416,0,0,,18,38,.474,105,249,354,75,33,56,47,88,152
77,Marcus Camby,37,HOU,19,13,458,61,126,.484,2,5,.400,11,26,.423,52,124,176,32,17,29,10,38,135
78,Brian Cardinal,34,DAL,44,0,277,14,55,.255,10,49,.204,5,6,.833,4,30,34,16,8,2,8,38,43
79,DeMarre Carroll,25,TOT,24,9,348,43,105,.410,7,19,.368,14,16,.875,28,25,53,18,12,1,11,37,107
79,DeMarre Carroll,25,DEN,4,0,21,6,6,1.000,0,0,,0,0,,0,3,3,3,0,0,2,1,12
79,DeMarre Carroll,25,UTA,20,9,327,37,99,.374,7,19,.368,14,16,.875,28,22,50,15,12,1,9,36,95
80,Matt Carroll,31,CHA,53,2,596,52,157,.331,8,43,.186,30,38,.789,8,50,58,38,16,7,24,52,142
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Anthony Carter,36,TOR,24,0,209,17,53,.321,5,17,.294,8,10,.800,5,28,33,34,8,4,17,20,47
82,Vince Carter,35,DAL,61,40,1542,223,542,.411,74,205,.361,95,115,.826,32,173,205,139,56,25,84,134,615
83,Omri Casspi,23,CLE,65,35,1341,166,412,.403,53,168,.315,74,108,.685,63,165,228,66,37,21,64,115,459
84,Mario Chalmers,25,MIA,64,64,1825,223,498,.448,101,260,.388,80,101,.792,16,155,171,222,97,11,142,166,627
85,Tyson Chandler,29,NYK,62,62,2061,241,355,.679,0,2,.000,217,315,.689,212,400,612,56,56,89,102,186,699
86,Wilson Chandler,24,DEN,8,6,215,31,79,.392,3,12,.250,10,12,.833,6,35,41,17,6,6,18,18,75
87,Josh Childress,28,PHO,34,0,491,48,99,.485,4,24,.167,0,2,.000,31,64,95,34,14,6,9,38,100
88,Earl Clark,24,ORL,45,1,559,51,139,.367,0,0,,21,29,.724,35,89,124,18,12,32,25,72,123
89,Norris Cole,23,MIA,65,2,1260,177,450,.393,21,76,.276,66,85,.776,21,70,91,133,44,2,105,124,441
90,Jason Collins,33,ATL,30,10,308,16,40,.400,0,0,,7,15,.467,12,36,48,10,4,3,10,34,39
91,Darren Collison,24,IND,60,56,1878,230,523,.440,34,94,.362,127,153,.830,30,157,187,287,49,14,114,101,621
92,Nick Collison,31,OKC,63,0,1307,120,201,.597,0,1,.000,44,62,.710,119,155,274,82,33,28,61,153,284
93,Mike Conley,24,MEM,62,61,2174,296,684,.433,60,159,.377,136,158,.861,22,134,156,404,136,11,125,133,788
94,Brian Cook,31,TOT,32,0,276,31,98,.316,10,50,.200,9,10,.900,10,53,63,10,6,5,11,48,81
94,Brian Cook,31,LAC,16,0,121,11,49,.224,5,27,.185,4,4,1.000,4,19,23,2,2,4,4,26,31
94,Brian Cook,31,WAS,16,0,155,20,49,.408,5,23,.217,5,6,.833,6,34,40,8,4,1,7,22,50
95,Daequan Cook,24,OKC,57,22,989,109,296,.368,79,228,.346,14,22,.636,12,110,122,15,22,11,16,69,311
96,DeMarcus Cousins,21,SAC,64,62,1950,448,999,.448,2,14,.143,262,373,.702,265,438,703,102,93,75,170,257,1160
97,Jamal Crawford,31,POR,60,6,1613,283,737,.384,80,260,.308,191,206,.927,16,102,118,191,55,14,111,74,837
98,Jordan Crawford,23,WAS,64,32,1753,349,872,.400,79,273,.289,161,203,.793,44,124,168,190,59,5,141,111,938
99,Dante Cunningham,24,MEM,64,5,1124,144,279,.516,0,2,.000,45,69,.652,91,155,246,37,42,34,29,98,333
100,Eddy Curry,29,MIA,14,1,83,12,26,.462,0,0,,6,8,.750,4,8,12,1,0,2,10,17,30
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Stephen Curry,23,GSW,26,23,732,145,296,.490,55,121,.455,38,47,.809,15,73,88,138,39,8,65,62,383
102,Samuel Dalembert,30,HOU,65,45,1446,200,395,.506,0,1,.000,90,113,.796,158,298,456,33,37,111,82,162,490
103,Erick Dampier,36,ATL,15,0,83,1,8,.125,0,0,,0,0,,10,15,25,4,1,4,3,9,2
104,Marquis Daniels,31,BOS,38,0,484,52,143,.364,0,10,.000,17,23,.739,16,50,66,47,21,9,28,36,121
105,Baron Davis,32,NYK,29,14,595,68,184,.370,26,85,.306,16,24,.667,13,43,56,135,34,3,76,61,178
106,Ed Davis,22,TOR,66,9,1534,172,335,.513,0,1,.000,71,106,.670,134,304,438,60,40,63,67,156,415
107,Glen Davis,26,ORL,61,13,1427,225,534,.421,2,14,.143,114,167,.683,107,224,331,47,43,19,75,106,566
108,Josh Davis,31,MEM,15,0,130,10,27,.370,4,13,.308,4,8,.500,16,11,27,6,7,1,3,19,28
109,Eric Dawson,27,SAS,4,0,39,7,12,.583,0,0,,1,2,.500,5,5,10,0,1,2,3,6,15
110,Austin Daye,23,DET,41,4,603,73,227,.322,13,62,.210,35,43,.814,14,77,91,33,22,21,40,62,194
111,Carlos Delfino,29,MIL,54,53,1537,182,453,.402,86,239,.360,38,48,.792,20,188,208,123,79,10,66,99,488
112,Luol Deng,26,CHI,54,54,2129,311,755,.412,79,215,.367,127,165,.770,77,273,350,157,56,36,96,81,828
113,Justin Dentmon,26,TOT,6,0,91,10,28,.357,2,14,.143,4,6,.667,0,8,8,10,2,0,7,10,26
113,Justin Dentmon,26,SAS,2,0,19,2,6,.333,0,4,.000,0,0,,0,1,1,1,1,0,1,2,4
113,Justin Dentmon,26,TOR,4,0,72,8,22,.364,2,10,.200,4,6,.667,0,7,7,9,1,0,6,8,22
114,DeMar DeRozan,22,TOR,63,63,2206,381,903,.422,24,92,.261,268,331,.810,40,171,211,128,48,17,123,162,1054
115,Boris Diaw,29,TOT,57,35,1424,156,351,.444,31,99,.313,22,35,.629,70,210,280,205,34,25,112,125,365
115,Boris Diaw,29,CHA,37,28,1018,116,283,.410,23,86,.267,17,27,.630,47,148,195,158,20,19,84,71,272
115,Boris Diaw,29,SAS,20,7,406,40,68,.588,8,13,.615,5,8,.625,23,62,85,47,14,6,28,54,93
116,Ike Diogu,28,SAS,2,0,14,0,2,.000,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,2
117,DeSagana Diop,30,CHA,27,9,325,15,42,.357,0,0,,1,6,.167,33,52,85,23,6,13,19,36,31
118,Keyon Dooling,31,BOS,46,2,662,66,163,.405,27,81,.333,23,31,.742,3,36,39,51,13,2,34,57,182
119,Toney Douglas,25,NYK,38,9,656,94,290,.324,27,117,.231,22,26,.846,16,56,72,77,29,1,56,55,237
120,Goran Dragic,25,HOU,66,28,1752,277,600,.462,68,202,.337,153,190,.805,53,115,168,351,85,10,157,166,775
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Jared Dudley,26,PHO,65,60,2020,312,643,.485,80,209,.383,119,164,.726,95,206,301,112,49,19,72,107,823
122,Chris Duhon,29,ORL,63,9,1226,85,203,.419,50,119,.420,17,21,.810,14,88,102,151,35,9,81,71,237
123,Tim Duncan,35,SAS,58,58,1634,361,733,.492,0,4,.000,173,249,.695,110,410,520,132,38,88,97,98,895
124,Mike Dunleavy,31,MIL,55,3,1445,239,504,.474,83,208,.399,116,143,.811,29,175,204,117,28,8,58,87,677
125,Kevin Durant,23,OKC,66,66,2546,643,1297,.496,133,344,.387,431,501,.860,40,487,527,231,88,77,248,133,1850
126,Jerome Dyson,24,NOH,9,1,180,19,48,.396,1,8,.125,28,36,.778,2,17,19,18,11,2,20,19,67
127,Devin Ebanks,22,LAL,24,12,396,37,89,.416,0,9,.000,23,35,.657,26,28,54,12,11,6,18,26,97
128,Wayne Ellington,24,MIN,51,4,973,122,302,.404,35,108,.324,32,40,.800,14,85,99,33,26,10,26,56,311
129,Monta Ellis,26,TOT,58,58,2120,450,1040,.433,62,201,.308,219,275,.796,20,180,200,346,85,18,177,136,1181
129,Monta Ellis,26,GSW,37,37,1365,305,704,.433,50,156,.321,151,186,.812,16,111,127,223,56,12,123,84,811
129,Monta Ellis,26,MIL,21,21,755,145,336,.432,12,45,.267,68,89,.764,4,69,73,123,29,6,54,52,370
130,Francisco Elson,35,PHI,5,0,16,1,3,.333,0,0,,0,0,,0,1,1,1,1,1,1,0,2
131,Andre Emmett,29,NJN,6,0,45,4,7,.571,0,1,.000,5,8,.625,2,4,6,1,2,1,2,2,13
132,Semih Erden,25,CLE,28,9,333,39,74,.527,0,0,,21,41,.512,20,52,72,9,10,5,16,60,99
133,Jeremy Evans,24,UTA,29,0,217,27,42,.643,0,1,.000,8,16,.500,19,31,50,13,6,24,5,23,62
134,Maurice Evans,33,WAS,24,0,343,45,112,.402,17,45,.378,10,13,.769,8,16,24,9,14,0,10,36,117
135,Reggie Evans,31,LAC,56,0,771,34,72,.472,0,0,,36,71,.507,100,171,271,17,31,6,44,118,104
136,Tyreke Evans,22,SAC,63,61,2162,408,900,.453,20,99,.202,201,258,.779,64,225,289,283,84,29,171,136,1037
137,Christian Eyenga,22,TOT,7,0,102,6,25,.240,1,3,.333,4,8,.500,4,10,14,5,3,5,3,7,17
137,Christian Eyenga,22,CLE,6,0,83,3,19,.158,1,2,.500,2,6,.333,3,9,12,4,3,4,2,7,9
137,Christian Eyenga,22,LAL,1,0,19,3,6,.500,0,1,.000,2,2,1.000,1,1,2,1,0,1,1,0,8
138,Kenneth Faried,22,DEN,46,39,1037,181,309,.586,0,0,,109,164,.665,142,210,352,36,34,47,54,116,471
139,Jordan Farmar,25,NJN,39,5,831,147,315,.467,55,125,.440,57,63,.905,7,54,61,129,24,2,68,49,406
140,Derrick Favors,20,UTA,65,9,1376,222,445,.499,0,0,,126,194,.649,158,267,425,43,38,65,103,145,570
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Raymond Felton,27,POR,60,56,1906,261,642,.407,62,203,.305,100,124,.806,27,122,149,390,78,10,170,122,684
142,Rudy Fernandez,26,DEN,31,1,710,99,225,.440,40,122,.328,30,43,.698,9,56,65,75,31,3,40,37,268
143,Kyrylo Fesenko,25,IND,3,0,17,2,5,.400,0,0,,4,6,.667,2,7,9,1,2,0,0,2,8
144,Landry Fields,23,NYK,66,62,1894,236,513,.460,31,121,.256,77,137,.562,59,219,278,169,79,17,102,99,580
145,Derek Fisher,37,TOT,63,43,1508,129,348,.371,35,109,.321,57,67,.851,12,109,121,170,51,4,73,117,350
145,Derek Fisher,37,LAL,43,43,1101,92,240,.383,24,74,.324,44,53,.830,10,82,92,142,40,3,58,85,252
145,Derek Fisher,37,OKC,20,0,407,37,108,.343,11,35,.314,13,14,.929,2,27,29,28,11,1,15,32,98
146,Jonny Flynn,22,TOT,29,1,416,46,131,.351,10,34,.294,29,39,.744,8,31,39,96,6,2,36,23,131
146,Jonny Flynn,22,HOU,11,0,135,12,41,.293,2,9,.222,11,14,.786,1,7,8,28,3,1,9,8,37
146,Jonny Flynn,22,POR,18,1,281,34,90,.378,8,25,.320,18,25,.720,7,24,31,68,3,1,27,15,94
147,Jeff Foote,24,NOH,4,0,39,2,6,.333,0,0,,0,0,,1,5,6,0,0,1,2,5,4
148,Gary Forbes,26,TOR,48,2,713,112,271,.413,29,83,.349,66,91,.725,27,75,102,54,24,4,54,56,319
149,T.J. Ford,28,SAS,14,0,191,19,43,.442,2,8,.250,11,14,.786,3,15,18,45,9,2,23,23,51
150,Courtney Fortson,23,TOT,10,0,95,11,32,.344,3,13,.231,10,15,.667,6,9,15,10,3,0,10,5,35
150,Courtney Fortson,23,LAC,4,0,46,5,12,.417,1,4,.250,6,9,.667,4,4,8,5,0,0,5,3,17
150,Courtney Fortson,23,HOU,6,0,49,6,20,.300,2,9,.222,4,6,.667,2,5,7,5,3,0,5,2,18
151,Jeff Foster,35,IND,11,0,141,9,18,.500,1,1,1.000,6,9,.667,18,24,42,4,8,1,7,26,25
152,Randy Foye,28,LAC,65,48,1682,256,644,.398,127,329,.386,73,85,.859,25,113,138,146,46,24,73,130,712
153,Jimmer Fredette,22,SAC,61,7,1135,172,446,.386,78,216,.361,40,48,.833,17,56,73,108,30,3,67,73,462
154,Channing Frye,28,PHO,64,59,1669,255,613,.416,91,263,.346,73,82,.890,71,308,379,88,42,70,63,176,674
155,Dan Gadzuric,33,NYK,2,0,13,0,2,.000,0,0,,0,2,.000,1,4,5,0,1,1,1,4,0
156,Sundiata Gaines,25,NJN,57,12,793,102,271,.376,28,82,.341,59,96,.615,27,81,108,126,55,2,52,58,291
157,Danilo Gallinari,23,DEN,43,40,1351,193,466,.414,60,183,.328,182,209,.871,28,174,202,116,42,23,68,86,628
158,Francisco Garcia,30,SAC,49,3,798,86,229,.376,38,131,.290,24,30,.800,11,88,99,31,36,37,22,73,234
159,Kevin Garnett,35,BOS,60,60,1864,391,777,.503,3,9,.333,162,189,.857,66,428,494,175,56,61,107,141,947
160,Marc Gasol,27,MEM,65,65,2370,357,740,.482,1,12,.083,237,317,.748,120,459,579,204,62,121,121,201,952
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Pau Gasol,31,LAL,65,65,2430,459,917,.501,7,27,.259,204,261,.782,183,495,678,238,37,88,142,127,1129
162,Rudy Gay,25,MEM,65,65,2422,485,1067,.455,54,173,.312,208,263,.791,130,287,417,147,95,55,161,138,1232
163,Alonzo Gee,24,CLE,63,31,1827,227,551,.412,44,137,.321,167,212,.788,101,221,322,113,83,17,114,149,665
164,Paul George,21,IND,66,66,1958,281,639,.440,90,234,.385,146,182,.802,56,314,370,158,108,38,117,191,798
165,Daniel Gibson,25,CLE,35,7,916,87,248,.351,55,139,.396,34,43,.791,11,90,101,76,26,16,45,69,263
166,Taj Gibson,26,CHI,63,0,1284,200,404,.495,0,0,,84,135,.622,135,197,332,47,27,81,60,131,484
167,Manu Ginobili,34,SAS,34,7,792,150,285,.526,52,126,.413,88,101,.871,18,98,116,151,24,12,64,56,440
168,Mickell Gladness,25,TOT,26,7,252,25,59,.424,0,0,,6,12,.500,14,44,58,5,4,20,7,32,56
168,Mickell Gladness,25,MIA,8,0,28,1,3,.333,0,0,,0,0,,1,10,11,2,1,1,3,8,2
168,Mickell Gladness,25,GSW,18,7,224,24,56,.429,0,0,,6,12,.500,13,34,47,3,3,19,4,24,54
169,Ryan Gomes,29,LAC,32,2,425,31,95,.326,4,29,.138,8,11,.727,14,47,61,12,16,0,15,34,74
170,Drew Gooden,30,MIL,56,46,1469,287,657,.437,16,55,.291,176,208,.846,130,233,363,144,46,34,109,112,766
171,Ben Gordon,28,DET,52,21,1398,234,530,.442,63,147,.429,117,136,.860,14,107,121,127,34,11,115,114,648
172,Eric Gordon,23,NOH,9,9,310,63,140,.450,10,40,.250,49,65,.754,2,23,25,31,13,4,24,20,185
173,Marcin Gortat,27,PHO,66,66,2114,427,769,.555,0,2,.000,163,251,.649,185,474,659,59,48,99,90,142,1017
174,Andrew Goudelock,23,LAL,40,0,419,68,174,.391,28,75,.373,11,12,.917,5,26,31,20,4,0,21,32,175
175,Danny Granger,28,IND,62,62,2062,391,941,.416,123,323,.381,254,291,.873,79,228,307,109,62,40,110,144,1159
176,Aaron Gray,27,TOR,49,40,813,83,161,.516,0,0,,25,47,.532,83,198,281,27,22,17,51,127,191
177,Danny Green,24,SAS,66,38,1522,211,477,.442,102,234,.436,79,100,.790,54,174,228,86,58,46,67,107,603
178,Gerald Green,26,NJN,31,2,781,154,320,.481,43,110,.391,49,65,.754,15,93,108,34,28,17,55,80,400
179,Willie Green,30,ATL,53,2,922,153,325,.471,50,113,.442,48,56,.857,15,65,80,40,23,6,33,74,404
180,Donte Greene,23,SAC,53,7,777,108,266,.406,25,105,.238,44,55,.800,19,114,133,34,18,29,32,67,285
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Blake Griffin,22,LAC,66,66,2392,561,1022,.549,2,16,.125,244,468,.521,218,499,717,210,54,48,150,216,1368
182,Hamed Haddadi,26,MEM,35,0,206,26,48,.542,0,1,.000,18,26,.692,28,43,71,8,1,26,21,43,70
183,Jordan Hamilton,21,DEN,26,2,258,48,111,.432,17,47,.362,2,5,.400,11,51,62,20,4,3,16,15,115
184,Richard Hamilton,33,CHI,28,28,697,140,310,.452,17,46,.370,29,37,.784,20,46,66,84,12,1,49,56,326
185,Tyler Hansbrough,26,IND,66,0,1442,194,479,.405,0,1,.000,226,278,.813,113,177,290,30,54,9,65,159,614
186,Luke Harangody,24,CLE,21,1,231,23,65,.354,5,21,.238,9,12,.750,20,33,53,6,6,3,4,17,60
187,James Harden,22,OKC,62,2,1946,309,629,.491,114,292,.390,312,369,.846,30,222,252,229,62,15,137,150,1044
