Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17,Isaac Austin,30,WAS,59,23,1173,151,352,.429,1,4,.250,94,137,.686,64,218,282,74,17,38,107,128,397
18,Anthony Avent,30,LAC,49,3,377,29,96,.302,0,0,,23,32,.719,23,51,74,11,16,15,24,62,81
19,William Avery,20,MIN,59,1,484,56,181,.309,18,63,.286,24,36,.667,8,32,40,88,14,2,42,60,154
20,Toby Bailey,24,PHO,46,2,449,58,140,.414,2,10,.200,45,65,.692,26,46,72,30,13,4,24,55,163
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Vin Baker,28,SEA,79,75,2849,514,1129,.455,2,8,.250,281,412,.682,227,378,605,148,47,66,213,288,1311
22,Charles Barkley*,36,HOU,20,18,620,106,222,.477,6,26,.231,71,110,.645,71,138,209,63,14,4,44,48,289
23,Dana Barros,32,BOS,72,0,1139,196,435,.451,59,144,.410,66,76,.868,13,86,99,133,31,4,66,80,517
24,Brent Barry,28,SEA,80,74,2726,327,707,.463,164,399,.411,127,157,.809,50,322,372,291,103,31,142,228,945
25,Drew Barry,26,TOT,16,0,159,15,33,.455,7,18,.389,4,5,.800,0,12,12,33,2,0,13,23,41
25,Drew Barry,26,GSW,8,0,85,9,18,.500,3,9,.333,1,2,.500,0,8,8,17,2,0,6,14,22
25,Drew Barry,26,ATL,8,0,74,6,15,.400,4,9,.444,3,3,1.000,0,4,4,16,0,0,7,9,19
26,Jon Barry,30,SAC,62,1,1281,161,346,.465,66,154,.429,107,116,.922,38,121,159,150,75,7,85,104,495
27,Tony Battie,23,BOS,82,4,1505,219,459,.477,1,8,.125,102,151,.675,152,258,410,63,47,70,67,249,541
28,Jonathan Bender,19,IND,24,1,130,23,70,.329,2,12,.167,16,24,.667,4,17,21,3,1,5,7,18,64
29,Benoit Benjamin,35,CLE,3,0,8,1,3,.333,0,0,,0,0,,0,1,1,0,0,1,0,1,2
30,Corey Benjamin,21,CHI,48,10,862,145,350,.414,31,89,.348,49,82,.598,21,67,88,54,31,22,74,122,370
31,Mario Bennett,26,LAC,1,0,3,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0
32,Travis Best,27,IND,82,0,1691,271,561,.483,35,93,.376,156,190,.821,16,126,142,272,76,5,107,204,733
33,Mike Bibby,21,VAN,82,82,3155,459,1031,.445,77,212,.363,195,250,.780,73,233,306,665,132,15,247,171,1190
34,Chauncey Billups,23,DEN,13,5,305,34,101,.337,7,41,.171,37,44,.841,8,26,34,39,10,2,24,27,112
35,Mookie Blaylock,32,GSW,73,72,2459,327,837,.391,101,301,.336,67,95,.705,55,215,270,489,146,22,143,122,822
36,Corie Blount,31,PHO,38,1,446,44,89,.494,0,2,.000,19,33,.576,52,61,113,10,15,7,28,78,107
37,Muggsy Bogues,35,TOR,80,5,1731,157,358,.439,17,51,.333,79,87,.908,25,110,135,299,65,4,59,119,410
38,Etdrick Bohannon,26,TOT,13,0,118,7,13,.538,0,0,,15,24,.625,13,18,31,5,2,6,10,25,29
38,Etdrick Bohannon,26,NYK,2,0,5,0,0,,0,0,,3,4,.750,1,0,1,0,0,0,2,1,3
38,Etdrick Bohannon,26,LAC,11,0,113,7,13,.538,0,0,,12,20,.600,12,18,30,5,2,6,8,24,26
39,Calvin Booth,23,WAS,11,0,143,16,46,.348,0,0,,10,14,.714,15,17,32,7,3,14,6,23,42
40,Lazaro Borrell,27,SEA,17,6,167,28,63,.444,0,3,.000,6,11,.545,14,26,40,10,6,3,6,9,62
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Cal Bowdler,22,ATL,46,0,423,49,115,.426,0,1,.000,24,38,.632,22,63,85,14,14,9,21,46,122
42,Bruce Bowen,28,TOT,69,2,878,72,194,.371,27,58,.466,25,43,.581,27,69,96,34,23,15,19,118,196
42,Bruce Bowen,28,PHI,42,0,311,26,73,.356,1,2,.500,6,12,.500,14,22,36,16,9,5,5,37,59
42,Bruce Bowen,28,MIA,27,2,567,46,121,.380,26,56,.464,19,31,.613,13,47,60,18,14,10,14,81,137
43,Ryan Bowen,24,DEN,52,0,589,46,117,.393,1,9,.111,38,53,.717,75,39,114,20,39,13,14,95,131
44,Ira Bowman,26,PHI,11,0,20,2,2,1.000,0,0,,1,2,.500,0,2,2,1,1,0,1,0,5
45,Earl Boykins,23,TOT,26,0,261,56,116,.483,8,20,.400,18,23,.783,12,14,26,48,12,1,17,23,138
45,Earl Boykins,23,ORL,1,0,8,3,4,.750,0,0,,0,0,,1,0,1,3,0,0,0,0,6
45,Earl Boykins,23,CLE,25,0,253,53,112,.473,8,20,.400,18,23,.783,11,14,25,45,12,1,17,23,132
46,Shawn Bradley,27,DAL,77,54,1901,266,555,.479,1,5,.200,114,149,.765,160,337,497,60,71,190,74,260,647
47,A.J. Bramlett,23,CLE,8,0,61,4,21,.190,0,0,,0,0,,12,10,22,0,1,0,3,13,8
48,Elton Brand,20,CHI,81,80,2999,630,1306,.482,0,2,.000,367,536,.685,348,462,810,155,66,132,228,259,1627
49,Terrell Brandon,29,MIN,71,71,2587,486,1042,.466,53,132,.402,187,208,.899,44,194,238,629,134,30,184,158,1212
50,Chucky Brown,31,TOT,63,29,1096,148,328,.451,2,10,.200,36,52,.692,35,132,167,66,20,18,45,114,334
50,Chucky Brown,31,SAS,30,27,602,82,176,.466,1,3,.333,25,31,.806,11,66,77,41,8,10,28,53,190
50,Chucky Brown,31,CHH,33,2,494,66,152,.434,1,7,.143,11,21,.524,24,66,90,25,12,8,17,61,144
51,Dee Brown,31,TOR,38,12,673,93,258,.360,67,187,.358,11,16,.688,9,45,54,86,24,5,39,62,264
52,Marcus Brown,25,DET,6,0,45,4,14,.286,0,7,.000,2,2,1.000,3,4,7,3,0,0,3,8,10
53,P.J. Brown,30,MIA,80,80,2302,322,671,.480,0,1,.000,120,159,.755,216,384,600,145,65,61,100,264,764
54,Randy Brown,31,CHI,59,55,1625,157,435,.361,3,6,.500,62,84,.738,23,121,144,202,61,15,105,120,379
55,Rick Brunson,27,NYK,37,0,289,29,70,.414,2,13,.154,11,18,.611,3,24,27,49,9,1,31,35,71
56,Kobe Bryant,21,LAL,66,62,2524,554,1183,.468,46,144,.319,331,403,.821,108,308,416,323,106,62,182,220,1485
57,Mark Bryant,34,CLE,75,50,1712,174,346,.503,0,0,,76,94,.809,126,226,352,61,31,31,87,250,424
58,Greg Buckner,23,DAL,48,1,923,111,233,.476,10,26,.385,43,63,.683,56,118,174,55,38,20,36,148,275
59,Jud Buechler,31,DET,58,5,657,55,156,.353,18,83,.217,2,7,.286,30,61,91,33,25,16,13,50,130
60,Rodney Buford,22,MIA,34,0,386,62,151,.411,7,29,.241,16,22,.727,10,38,48,21,10,8,9,44,147
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Matt Bullard,32,HOU,56,27,1024,139,340,.409,79,177,.446,25,30,.833,13,125,138,63,19,13,36,85,382
62,Scott Burrell,29,NJN,74,9,1336,165,419,.394,82,232,.353,39,50,.780,65,191,256,72,67,44,38,173,451
63,Jason Caffey,26,GSW,71,56,2159,323,675,.479,0,2,.000,206,345,.597,189,293,482,119,62,20,170,269,852
64,Michael Cage,38,NJN,20,7,242,12,24,.500,0,0,,3,3,1.000,33,48,81,9,8,8,4,30,27
65,Marcus Camby,25,NYK,59,11,1548,226,471,.480,1,2,.500,148,221,.670,174,287,461,49,43,116,72,204,601
66,Elden Campbell,31,CHH,78,77,2538,370,829,.446,0,6,.000,247,358,.690,168,422,590,129,56,150,127,269,987
67,Antoine Carr,38,VAN,21,0,221,28,64,.438,0,0,,11,14,.786,8,24,32,7,3,6,9,42,67
68,Chris Carr,25,TOT,57,2,1166,196,496,.395,32,101,.317,107,125,.856,41,132,173,84,30,15,117,113,531
68,Chris Carr,25,GSW,7,0,74,11,33,.333,1,8,.125,16,19,.842,5,8,13,3,0,1,5,12,39
68,Chris Carr,25,CHI,50,2,1092,185,463,.400,31,93,.333,91,106,.858,36,124,160,81,30,14,112,101,492
69,Anthony Carter,24,MIA,79,30,1859,201,509,.395,3,23,.130,93,124,.750,48,151,199,378,93,5,173,167,498
70,Vince Carter,23,TOR,82,82,3126,788,1696,.465,95,236,.403,436,551,.791,150,326,476,322,110,92,178,263,2107
71,Sam Cassell,30,MIL,81,81,2899,545,1170,.466,26,90,.289,390,445,.876,69,232,301,729,102,8,267,255,1506
72,Kelvin Cato,25,HOU,65,32,1581,216,402,.537,0,4,.000,135,208,.649,102,287,389,26,33,124,71,175,567
73,Duane Causwell,31,MIA,25,2,185,20,37,.541,0,0,,26,38,.684,11,36,47,2,2,16,10,42,66
74,Cedric Ceballos,30,DAL,69,25,2064,447,1002,.446,44,134,.328,209,248,.843,172,290,462,90,56,24,125,165,1147
75,John Celestand,22,LAL,16,0,185,15,45,.333,2,9,.222,5,6,.833,1,10,11,20,7,0,16,22,37
76,Rex Chapman,32,PHO,53,19,957,124,320,.388,41,123,.333,59,78,.756,10,70,80,62,22,1,38,70,348
77,Calbert Cheaney,28,BOS,67,19,1309,120,273,.440,18,54,.333,9,21,.429,23,115,138,80,44,14,46,158,267
78,Pete Chilcutt,31,TOT,56,2,601,53,127,.417,6,26,.231,8,8,1.000,46,85,131,27,15,10,20,73,120
78,Pete Chilcutt,31,UTA,26,0,224,22,62,.355,1,10,.100,2,2,1.000,15,28,43,10,5,4,9,31,47
78,Pete Chilcutt,31,CLE,6,0,30,0,2,.000,0,0,,0,0,,4,5,9,1,0,0,0,3,0
78,Pete Chilcutt,31,LAC,24,2,347,31,63,.492,5,16,.313,6,6,1.000,27,52,79,16,10,6,11,39,73
79,Chris Childs,32,NYK,71,2,1675,146,357,.409,37,104,.356,47,59,.797,17,130,147,285,36,4,105,240,376
80,Doug Christie,29,TOR,73,73,2264,311,764,.407,99,275,.360,182,216,.843,63,222,285,321,102,43,144,167,903
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Keon Clark,24,DEN,81,20,1850,286,528,.542,1,8,.125,121,176,.688,162,343,505,71,45,114,125,231,694
82,Keith Closs,23,LAC,57,6,820,96,197,.487,0,3,.000,46,78,.590,65,114,179,25,13,73,34,80,238
83,Derrick Coleman,32,CHH,74,64,2347,446,979,.456,51,141,.362,296,377,.785,124,508,632,175,34,130,173,195,1239
84,Bimbo Coles,31,ATL,80,54,1924,276,607,.455,8,39,.205,85,104,.817,30,142,172,290,58,11,103,178,645
85,Marty Conlon,32,LAC,3,0,9,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,1,2
86,Tyrone Corbin,37,SAC,54,5,941,88,247,.356,10,44,.227,33,39,.846,40,125,165,60,36,5,29,99,219
87,Chris Crawford,24,ATL,55,11,668,91,229,.397,7,27,.259,63,81,.778,51,48,99,33,17,16,37,83,252
88,Austin Croshere,24,IND,81,14,1885,288,653,.441,63,174,.362,196,231,.848,135,381,516,89,44,60,121,203,835
89,John Crotty,30,DET,69,0,937,106,251,.422,33,80,.413,80,93,.860,17,58,75,128,27,5,54,104,325
90,Terry Cummings,38,GSW,22,0,398,76,177,.429,0,0,,32,39,.821,45,62,107,21,13,8,27,74,184
91,Vonteego Cummings,23,GSW,75,11,1793,265,655,.405,49,151,.325,127,169,.751,57,127,184,247,91,13,132,174,706
92,Bill Curley,27,TOT,28,0,309,29,68,.426,0,1,.000,18,25,.720,18,32,50,14,13,4,21,61,76
92,Bill Curley,27,HOU,4,0,50,6,11,.545,0,0,,0,0,,4,4,8,0,2,0,4,10,12
92,Bill Curley,27,GSW,24,0,259,23,57,.404,0,1,.000,18,25,.720,14,28,42,14,11,4,17,51,64
93,Dell Curry,35,TOR,67,9,1095,194,454,.427,95,242,.393,24,32,.750,11,89,100,89,32,9,40,66,507
94,Michael Curry,31,DET,82,3,1611,182,379,.480,1,5,.200,141,168,.839,21,83,104,87,33,5,73,209,506
95,Erick Dampier,24,GSW,21,12,495,70,173,.405,0,0,,27,51,.529,48,86,134,19,8,15,29,75,167
96,Antonio Daniels,24,SAS,68,1,1195,163,344,.474,22,66,.333,72,101,.713,16,70,86,177,55,5,58,73,420
97,Kornel David,28,TOT,32,5,474,67,157,.427,0,3,.000,45,56,.804,26,55,81,17,17,3,33,56,179
97,Kornel David,28,CHI,26,5,443,63,148,.426,0,3,.000,42,52,.808,22,51,73,16,13,2,31,49,168
97,Kornel David,28,CLE,6,0,31,4,9,.444,0,0,,3,4,.750,4,4,8,1,4,1,2,7,11
98,Antonio Davis,31,TOR,79,78,2479,313,712,.440,0,0,,284,371,.765,235,461,696,105,38,100,121,267,910
99,Baron Davis,20,CHH,82,0,1523,182,433,.420,25,111,.225,97,153,.634,48,117,165,309,97,19,140,201,486
100,Ben Davis,27,PHO,5,0,22,2,6,.333,0,0,,0,0,,3,6,9,2,1,1,3,2,4
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Dale Davis,30,IND,74,72,2127,302,602,.502,0,0,,139,203,.685,256,473,729,64,52,94,91,203,743
102,Emanual Davis,31,SEA,54,2,701,80,220,.364,31,103,.301,26,38,.684,15,85,100,70,38,5,44,72,217
103,Hubert Davis,29,DAL,79,15,1817,217,464,.468,82,167,.491,67,77,.870,17,117,134,141,24,3,70,109,583
104,Mark Davis,26,GSW,23,7,464,56,137,.409,0,2,.000,31,47,.660,31,53,84,38,25,4,40,52,143
105,Ricky Davis,20,CHH,48,4,570,94,187,.503,0,4,.000,39,51,.765,29,54,83,62,30,8,46,39,227
106,Todd Day,30,PHO,58,1,941,130,330,.394,64,165,.388,72,108,.667,31,98,129,65,44,22,50,127,396
107,Andrew DeClercq,26,CLE,82,31,1831,225,443,.508,0,0,,94,160,.588,156,283,439,58,63,66,108,275,544
108,Vinny Del Negro,33,MIL,67,0,1211,153,325,.471,8,24,.333,35,39,.897,9,98,107,160,36,0,48,81,349
109,Tony Delk,26,SAC,46,1,682,120,279,.430,9,40,.225,47,59,.797,36,52,88,55,35,5,32,58,296
110,Derrick Dial,24,SAS,8,0,95,17,46,.370,3,12,.250,3,5,.600,14,12,26,5,1,1,6,10,40
111,Michael Dickerson,24,VAN,82,82,3103,554,1270,.436,119,291,.409,269,324,.830,78,201,279,208,116,45,165,226,1496
112,Vlade Divac,31,SAC,82,81,2374,384,764,.503,7,26,.269,230,333,.691,174,482,656,244,103,103,190,251,1005
113,Michael Doleac,22,ORL,81,29,1335,242,535,.452,1,2,.500,80,95,.842,89,245,334,63,29,34,65,224,565
114,Sherman Douglas,33,NJN,20,2,309,45,90,.500,5,16,.313,25,28,.893,13,16,29,34,17,0,24,26,120
115,Bryce Drew,25,HOU,72,5,1293,158,413,.383,59,163,.362,45,53,.849,23,80,103,162,41,1,66,79,420
116,Chris Dudley,34,NYK,47,3,459,23,67,.343,0,0,,9,27,.333,63,73,136,5,7,21,18,95,55
117,Tim Duncan,23,SAS,74,74,2875,628,1281,.490,1,11,.091,459,603,.761,262,656,918,234,66,165,242,210,1716
118,Howard Eisley,27,UTA,82,5,2096,282,675,.418,60,163,.368,84,102,.824,23,147,170,347,59,9,132,223,708
119,Obinna Ekezie,24,VAN,39,0,351,41,88,.466,0,0,,43,64,.672,34,58,92,8,9,4,26,61,125
120,Mario Elie,36,SAS,79,79,2217,195,457,.427,74,186,.398,126,149,.846,48,201,249,193,73,9,130,156,590
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Sean Elliott,31,SAS,19,19,391,38,106,.358,13,37,.351,25,32,.781,6,41,47,28,12,2,19,34,114
122,Dale Ellis,39,TOT,42,5,564,66,159,.415,37,100,.370,9,13,.692,13,43,56,14,13,0,20,45,178
122,Dale Ellis,39,MIL,18,0,324,47,101,.465,23,65,.354,6,9,.667,7,27,34,6,6,0,7,23,123
122,Dale Ellis,39,CHH,24,5,240,19,58,.328,14,35,.400,3,4,.750,6,16,22,8,7,0,13,22,55
123,LaPhonso Ellis,29,ATL,58,8,1309,209,464,.450,3,21,.143,66,95,.695,98,192,290,59,32,25,52,133,487
124,Pervis Ellison,32,BOS,30,5,269,19,43,.442,0,0,,15,21,.714,29,38,67,13,10,8,13,67,53
125,Evan Eschmeyer,24,NJN,31,5,373,38,72,.528,0,0,,15,30,.500,40,68,108,21,8,21,21,84,91
126,Patrick Ewing*,37,NYK,62,62,2035,361,775,.466,0,2,.000,207,283,.731,140,464,604,58,36,84,142,196,929
127,Tony Farmer,30,GSW,74,9,1199,127,312,.407,8,44,.182,203,265,.766,118,177,295,74,66,16,82,167,465
128,Jamie Feick,25,NJN,81,17,2241,181,423,.428,3,3,1.000,94,133,.707,264,491,755,68,43,38,59,206,459
129,Danny Ferry,33,CLE,63,3,1326,189,380,.497,33,75,.440,52,57,.912,55,183,238,67,22,24,55,181,463
130,Michael Finley,26,DAL,82,82,3464,748,1636,.457,99,247,.401,260,317,.820,122,396,518,438,109,32,196,171,1855
131,Derek Fisher,25,LAL,78,22,1803,167,483,.346,52,166,.313,105,145,.724,22,121,143,216,80,3,75,150,491
132,Danny Fortson,23,BOS,55,5,856,140,265,.528,0,0,,139,189,.735,141,225,366,29,20,5,67,180,419
133,Greg Foster,31,SEA,60,5,718,91,224,.406,3,15,.200,18,28,.643,16,91,107,41,10,18,28,105,203
134,Jeff Foster,23,IND,19,0,86,13,23,.565,0,1,.000,17,25,.680,12,20,32,5,5,1,2,18,43
135,Rick Fox,30,LAL,82,1,1473,206,498,.414,59,181,.326,63,78,.808,63,135,198,138,52,26,87,203,534
136,Adonal Foyle,24,GSW,76,59,1654,193,380,.508,0,0,,34,90,.378,174,250,424,42,26,136,71,218,420
137,Steve Francis,22,HOU,77,77,2776,497,1117,.445,107,310,.345,287,365,.786,152,257,409,507,118,29,306,231,1388
138,Todd Fuller,25,CHH,41,2,399,51,122,.418,0,0,,32,53,.604,36,74,110,5,9,8,27,46,134
139,Lawrence Funderburke,29,SAC,75,1,1026,184,352,.523,0,2,.000,115,163,.706,98,136,234,33,32,20,40,91,483
140,Kevin Garnett,23,MIN,81,81,3243,759,1526,.497,30,81,.370,309,404,.765,223,733,956,401,120,126,268,205,1857
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Dean Garrett,33,MIN,56,23,604,48,108,.444,0,0,,18,26,.692,41,99,140,19,8,40,21,94,114
142,Kiwane Garris,25,ORL,3,0,23,2,10,.200,0,1,.000,0,0,,0,1,1,2,0,0,1,0,4
143,Pat Garrity,23,ORL,82,1,1479,258,585,.441,79,197,.401,80,111,.721,44,166,210,58,31,19,85,197,675
144,Chris Gatling,32,TOT,85,0,1811,365,802,.455,18,70,.257,266,373,.713,154,348,502,71,82,23,169,246,1014
144,Chris Gatling,32,ORL,45,0,1041,210,462,.455,7,23,.304,171,245,.698,91,206,297,40,48,10,105,142,598
144,Chris Gatling,32,DEN,40,0,770,155,340,.456,11,47,.234,95,128,.742,63,142,205,31,34,13,64,104,416
145,Matt Geiger,30,PHI,65,20,1406,260,589,.441,0,4,.000,109,140,.779,154,233,387,39,29,22,91,194,629
146,Devean George,22,LAL,49,1,345,56,144,.389,16,47,.340,27,41,.659,29,46,75,12,10,4,21,54,155
147,Kendall Gill,31,NJN,76,75,2355,396,956,.414,20,78,.256,181,255,.710,82,201,283,210,139,41,89,211,993
148,Armen Gilliam,35,UTA,50,0,782,133,305,.436,0,1,.000,67,86,.779,72,137,209,42,12,16,55,83,333
149,Dion Glover,21,ATL,30,1,446,66,171,.386,12,45,.267,51,70,.729,15,23,38,27,15,4,28,28,195
150,Brian Grant,27,POR,63,14,1322,173,352,.491,1,2,.500,112,166,.675,121,223,344,64,32,28,84,166,459
151,Gary Grant,34,POR,3,0,24,6,14,.429,0,0,,0,0,,0,3,3,1,1,0,2,3,12
152,Horace Grant,34,SEA,76,76,2688,266,599,.444,0,4,.000,80,111,.721,167,424,591,188,55,60,61,192,612
153,Devin Gray,27,HOU,21,2,124,15,37,.405,0,0,,19,29,.655,11,14,25,5,5,3,4,22,49
154,A.C. Green,36,LAL,82,82,1929,173,387,.447,1,4,.250,66,95,.695,160,326,486,80,53,18,53,127,413
155,Adrian Griffin,25,BOS,72,47,1927,175,413,.424,16,57,.281,119,158,.753,128,244,372,177,116,15,93,222,485
156,Tom Gugliotta,30,PHO,54,54,1767,310,645,.481,1,8,.125,117,151,.775,141,284,425,124,80,31,106,152,738
157,Darvin Ham,26,MIL,35,21,792,71,128,.555,0,1,.000,35,78,.449,85,87,172,42,29,29,29,102,177
158,Richard Hamilton,21,WAS,71,12,1373,254,605,.420,28,77,.364,103,133,.774,38,91,129,108,28,6,84,142,639
159,Thomas Hamilton,24,HOU,22,7,273,35,79,.443,0,0,,12,23,.522,31,59,90,15,4,14,28,25,82
160,Tom Hammonds,32,MIN,56,0,372,42,97,.433,0,0,,33,56,.589,34,67,101,10,8,3,21,55,117
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Anfernee Hardaway,28,PHO,60,60,2253,378,798,.474,33,102,.324,226,286,.790,91,256,347,315,94,38,153,164,1015
162,Tim Hardaway,33,MIA,52,52,1672,246,638,.386,94,256,.367,110,133,.827,25,125,150,385,49,4,119,112,696
163,Ron Harper,36,LAL,80,78,2042,212,531,.399,33,106,.311,100,147,.680,96,241,337,270,85,39,132,164,557
164,Matt Harpring,23,ORL,4,0,63,4,17,.235,2,2,1.000,6,7,.857,5,7,12,8,5,1,1,7,16
165,Al Harrington,19,IND,50,0,854,121,264,.458,8,34,.235,78,111,.703,47,112,159,38,25,9,65,130,328
166,Othella Harrington,26,VAN,82,82,2677,420,830,.506,0,2,.000,236,298,.792,196,367,563,97,36,58,217,287,1076
167,Lucious Harris,29,NJN,77,11,1510,198,463,.428,38,115,.330,79,99,.798,53,134,187,100,65,6,42,98,513
168,Antonio Harvey,29,POR,19,0,137,17,30,.567,0,0,,7,12,.583,8,25,33,5,1,6,12,20,41
169,Hersey Hawkins,33,CHI,61,49,1622,159,375,.424,55,141,.390,107,119,.899,31,144,175,134,74,15,100,146,480
170,Michael Hawkins,27,CHH,12,0,36,3,13,.231,1,5,.200,1,2,.500,0,7,7,13,0,0,3,2,8
171,Alan Henderson,27,ATL,82,82,2775,429,930,.461,1,10,.100,224,334,.671,265,306,571,77,81,54,139,233,1083
172,Cedric Henderson,24,CLE,61,7,1107,129,326,.396,1,15,.067,69,104,.663,34,106,140,55,39,17,68,99,328
173,Mark Hendrickson,25,TOT,15,0,71,5,8,.625,0,0,,3,4,.750,3,10,13,6,2,1,3,8,13
173,Mark Hendrickson,25,CLE,10,0,47,5,7,.714,0,0,,2,2,1.000,2,9,11,3,2,1,3,7,12
173,Mark Hendrickson,25,NJN,5,0,24,0,1,.000,0,0,,1,2,.500,1,1,2,3,0,0,0,1,1
174,Chris Herren,24,DEN,45,1,597,45,124,.363,24,67,.358,27,40,.675,12,40,52,111,15,2,42,74,141
175,Grant Hill,27,DET,74,74,2776,696,1422,.489,34,98,.347,480,604,.795,97,393,490,385,103,43,240,190,1906
176,Tyrone Hill,31,PHI,68,65,2155,318,656,.485,0,1,.000,179,259,.691,220,405,625,52,64,27,124,243,815
177,Fred Hoiberg,27,CHI,31,11,845,89,230,.387,32,94,.340,69,76,.908,7,103,110,85,40,2,43,66,279
178,Derek Hood,23,CHH,2,0,4,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
179,Jeff Hornacek,36,UTA,77,77,2133,358,728,.492,66,138,.478,171,180,.950,49,133,182,202,66,16,113,149,953
180,Robert Horry,29,LAL,76,0,1685,159,363,.438,29,94,.309,89,113,.788,133,228,361,118,84,80,73,189,436
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Allan Houston,28,NYK,82,82,3169,614,1271,.483,106,243,.436,280,334,.838,38,233,271,224,65,14,186,219,1614
182,Juwan Howard,26,WAS,82,82,2909,509,1108,.459,0,7,.000,202,275,.735,132,338,470,247,67,21,225,299,1220
183,Troy Hudson,23,LAC,62,38,1592,204,541,.377,60,193,.311,77,95,.811,28,120,148,242,43,0,108,65,545
184,Larry Hughes,21,TOT,82,37,2324,459,1147,.400,29,125,.232,279,377,.740,113,236,349,205,115,28,195,191,1226
